codigo_municipio,nome_municipio_ibge,uf,chave_nome_uf
2606507,Iati,PE,Iati (PE)
2606606,Ibimirim,PE,Ibimirim (PE)
2606705,Ibirajuba,PE,Ibirajuba (PE)
2606804,Igarassu,PE,Igarassu (PE)
2606903,Iguaracy,PE,Iguaracy (PE)
2607000,Inajá,PE,Inajá (PE)
2607109,Ingazeira,PE,Ingazeira (PE)
2607208,Ipojuca,PE,Ipojuca (PE)
2607307,Ipubi,PE,Ipubi (PE)
2607406,Itacuruba,PE,Itacuruba (PE)
2607505,Itaíba,PE,Itaíba (PE)
2607604,Ilha de Itamaracá,PE,Ilha de Itamaracá (PE)
2607653,Itambé,PE,Itambé (PE)
2607703,Itapetim,PE,Itapetim (PE)
2607752,Itapissuma,PE,Itapissuma (PE)
2607802,Itaquitinga,PE,Itaquitinga (PE)
2607901,Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes (PE)
2607950,Jaqueira,PE,Jaqueira (PE)
2608008,Jataúba,PE,Jataúba (PE)
2608057,Jatobá,PE,Jatobá (PE)
2608107,João Alfredo,PE,João Alfredo (PE)
2608206,Joaquim Nabuco,PE,Joaquim Nabuco (PE)
2608255,Jucati,PE,Jucati (PE)
2608305,Jupi,PE,Jupi (PE)
2608404,Jurema,PE,Jurema (PE)
2608453,Lagoa do Carro,PE,Lagoa do Carro (PE)
2608503,Lagoa de Itaenga,PE,Lagoa de Itaenga (PE)
2608602,Lagoa do Ouro,PE,Lagoa do Ouro (PE)
2608701,Lagoa dos Gatos,PE,Lagoa dos Gatos (PE)
2608750,Lagoa Grande,PE,Lagoa Grande (PE)
2608800,Lajedo,PE,Lajedo (PE)
2608909,Limoeiro,PE,Limoeiro (PE)
2609006,Macaparana,PE,Macaparana (PE)
2609105,Machados,PE,Machados (PE)
2609154,Manari,PE,Manari (PE)
2609204,Maraial,PE,Maraial (PE)
2609303,Mirandiba,PE,Mirandiba (PE)
2609402,Moreno,PE,Moreno (PE)
2609501,Nazaré da Mata,PE,Nazaré da Mata (PE)
2609600,Olinda,PE,Olinda (PE)
2609709,Orobó,PE,Orobó (PE)
2609808,Orocó,PE,Orocó (PE)
2609907,Ouricuri,PE,Ouricuri (PE)
2610004,Palmares,PE,Palmares (PE)
2610103,Palmeirina,PE,Palmeirina (PE)
2610202,Panelas,PE,Panelas (PE)
2610301,Paranatama,PE,Paranatama (PE)
2610400,Parnamirim,PE,Parnamirim (PE)
2610509,Passira,PE,Passira (PE)
2610608,Paudalho,PE,Paudalho (PE)
2610707,Paulista,PE,Paulista (PE)
2610806,Pedra,PE,Pedra (PE)
2610905,Pesqueira,PE,Pesqueira (PE)
2611002,Petrolândia,PE,Petrolândia (PE)
2611101,Petrolina,PE,Petrolina (PE)
2611200,Poção,PE,Poção (PE)
2611309,Pombos,PE,Pombos (PE)
2611408,Primavera,PE,Primavera (PE)
2611507,Quipapá,PE,Quipapá (PE)
2611533,Quixaba,PE,Quixaba (PE)
2611606,Recife,PE,Recife (PE)
2611705,Riacho das Almas,PE,Riacho das Almas (PE)
2611804,Ribeirão,PE,Ribeirão (PE)
2611903,Rio Formoso,PE,Rio Formoso (PE)
2612000,Sairé,PE,Sairé (PE)
2612109,Salgadinho,PE,Salgadinho (PE)
2612208,Salgueiro,PE,Salgueiro (PE)
2612307,Saloá,PE,Saloá (PE)
2612406,Sanharó,PE,Sanharó (PE)
2612455,Santa Cruz,PE,Santa Cruz (PE)
2612471,Santa Cruz da Baixa Verde,PE,Santa Cruz da Baixa Verde (PE)
2612505,Santa Cruz do Capibaribe,PE,Santa Cruz do Capibaribe (PE)
2612554,Santa Filomena,PE,Santa Filomena (PE)
2612604,Santa Maria da Boa Vista,PE,Santa Maria da Boa Vista (PE)
2612703,Santa Maria do Cambucá,PE,Santa Maria do Cambucá (PE)
2612802,Santa Terezinha,PE,Santa Terezinha (PE)
2612901,São Benedito do Sul,PE,São Benedito do Sul (PE)
2613008,São Bento do Una,PE,São Bento do Una (PE)
2613107,São Caitano,PE,São Caitano (PE)
2613206,São João,PE,São João (PE)
2613305,São Joaquim do Monte,PE,São Joaquim do Monte (PE)
2613404,São José da Coroa Grande,PE,São José da Coroa Grande (PE)
2613503,São José do Belmonte,PE,São José do Belmonte (PE)
2613602,São José do Egito,PE,São José do Egito (PE)
2613701,São Lourenço da Mata,PE,São Lourenço da Mata (PE)
2613800,São Vicente Férrer,PE,São Vicente Férrer (PE)
2613909,Serra Talhada,PE,Serra Talhada (PE)
2614006,Serrita,PE,Serrita (PE)
2614105,Sertânia,PE,Sertânia (PE)
2614204,Sirinhaém,PE,Sirinhaém (PE)
2614303,Moreilândia,PE,Moreilândia (PE)
2614402,Solidão,PE,Solidão (PE)
2614501,Surubim,PE,Surubim (PE)
2614600,Tabira,PE,Tabira (PE)
2614709,Tacaimbó,PE,Tacaimbó (PE)
2614808,Tacaratu,PE,Tacaratu (PE)
2614857,Tamandaré,PE,Tamandaré (PE)
2615003,Taquaritinga do Norte,PE,Taquaritinga do Norte (PE)
2615102,Terezinha,PE,Terezinha (PE)
2615201,Terra Nova,PE,Terra Nova (PE)
2615300,Timbaúba,PE,Timbaúba (PE)
2615409,Toritama,PE,Toritama (PE)
2615508,Tracunhaém,PE,Tracunhaém (PE)
2615607,Trindade,PE,Trindade (PE)
2615706,Triunfo,PE,Triunfo (PE)
2615805,Tupanatinga,PE,Tupanatinga (PE)
2615904,Tuparetama,PE,Tuparetama (PE)
2616001,Venturosa,PE,Venturosa (PE)
2616100,Verdejante,PE,Verdejante (PE)
2616183,Vertente do Lério,PE,Vertente do Lério (PE)
2616209,Vertentes,PE,Vertentes (PE)
2616308,Vicência,PE,Vicência (PE)
2616407,Vitória de Santo Antão,PE,Vitória de Santo Antão (PE)
2616506,Xexéu,PE,Xexéu (PE)
2700102,Água Branca,AL,Água Branca (AL)
2700201,Anadia,AL,Anadia (AL)
2700300,Arapiraca,AL,Arapiraca (AL)
2700409,Atalaia,AL,Atalaia (AL)
2700508,Barra de Santo Antônio,AL,Barra de Santo Antônio (AL)
2700607,Barra de São Miguel,AL,Barra de São Miguel (AL)
2700706,Batalha,AL,Batalha (AL)
2700805,Belém,AL,Belém (AL)
2700904,Belo Monte,AL,Belo Monte (AL)
2701001,Boca da Mata,AL,Boca da Mata (AL)
2701100,Branquinha,AL,Branquinha (AL)
2701209,Cacimbinhas,AL,Cacimbinhas (AL)
2701308,Cajueiro,AL,Cajueiro (AL)
2701357,Campestre,AL,Campestre (AL)
2701407,Campo Alegre,AL,Campo Alegre (AL)
2701506,Campo Grande,AL,Campo Grande (AL)
2701605,Canapi,AL,Canapi (AL)
2701704,Capela,AL,Capela (AL)
2701803,Carneiros,AL,Carneiros (AL)
2701902,Chã Preta,AL,Chã Preta (AL)
2702009,Coité do Nóia,AL,Coité do Nóia (AL)
2702108,Colônia Leopoldina,AL,Colônia Leopoldina (AL)
2702207,Coqueiro Seco,AL,Coqueiro Seco (AL)
2702306,Coruripe,AL,Coruripe (AL)
2702355,Craíbas,AL,Craíbas (AL)
2702405,Delmiro Gouveia,AL,Delmiro Gouveia (AL)
2702504,Dois Riachos,AL,Dois Riachos (AL)
2702553,Estrela de Alagoas,AL,Estrela de Alagoas (AL)
2702603,Feira Grande,AL,Feira Grande (AL)
2702702,Feliz Deserto,AL,Feliz Deserto (AL)
2702801,Flexeiras,AL,Flexeiras (AL)
2702900,Girau do Ponciano,AL,Girau do Ponciano (AL)
2703007,Ibateguara,AL,Ibateguara (AL)
2703106,Igaci,AL,Igaci (AL)
2703205,Igreja Nova,AL,Igreja Nova (AL)
2703304,Inhapi,AL,Inhapi (AL)
2703403,Jacaré dos Homens,AL,Jacaré dos Homens (AL)
2703502,Jacuípe,AL,Jacuípe (AL)
2703601,Japaratinga,AL,Japaratinga (AL)
2703700,Jaramataia,AL,Jaramataia (AL)
2703759,Jequiá da Praia,AL,Jequiá da Praia (AL)
2703809,Joaquim Gomes,AL,Joaquim Gomes (AL)
2703908,Jundiá,AL,Jundiá (AL)
2704005,Junqueiro,AL,Junqueiro (AL)
2704104,Lagoa da Canoa,AL,Lagoa da Canoa (AL)
2704203,Limoeiro de Anadia,AL,Limoeiro de Anadia (AL)
2704302,Maceió,AL,Maceió (AL)
2704401,Major Isidoro,AL,Major Isidoro (AL)
2704500,Maragogi,AL,Maragogi (AL)
2704609,Maravilha,AL,Maravilha (AL)
2704708,Marechal Deodoro,AL,Marechal Deodoro (AL)
2704807,Maribondo,AL,Maribondo (AL)
2704906,Mar Vermelho,AL,Mar Vermelho (AL)
2705002,Mata Grande,AL,Mata Grande (AL)
2705101,Matriz de Camaragibe,AL,Matriz de Camaragibe (AL)
2705200,Messias,AL,Messias (AL)
2705309,Minador do Negrão,AL,Minador do Negrão (AL)
2705408,Monteirópolis,AL,Monteirópolis (AL)
2705507,Murici,AL,Murici (AL)
2705606,Novo Lino,AL,Novo Lino (AL)
2705705,Olho d'Água das Flores,AL,Olho d'Água das Flores (AL)
2705804,Olho d'Água do Casado,AL,Olho d'Água do Casado (AL)
2705903,Olho d'Água Grande,AL,Olho d'Água Grande (AL)
2706000,Olivença,AL,Olivença (AL)
2706109,Ouro Branco,AL,Ouro Branco (AL)
2706208,Palestina,AL,Palestina (AL)
2706307,Palmeira dos Índios,AL,Palmeira dos Índios (AL)
2706406,Pão de Açúcar,AL,Pão de Açúcar (AL)
2706422,Pariconha,AL,Pariconha (AL)
2706448,Paripueira,AL,Paripueira (AL)
2706505,Passo de Camaragibe,AL,Passo de Camaragibe (AL)
2706604,Paulo Jacinto,AL,Paulo Jacinto (AL)
2706703,Penedo,AL,Penedo (AL)
2706802,Piaçabuçu,AL,Piaçabuçu (AL)
2706901,Pilar,AL,Pilar (AL)
2707008,Pindoba,AL,Pindoba (AL)
2707107,Piranhas,AL,Piranhas (AL)
2707206,Poço das Trincheiras,AL,Poço das Trincheiras (AL)
2707305,Porto Calvo,AL,Porto Calvo (AL)
2707404,Porto de Pedras,AL,Porto de Pedras (AL)
2707503,Porto Real do Colégio,AL,Porto Real do Colégio (AL)
2707602,Quebrangulo,AL,Quebrangulo (AL)
2707701,Rio Largo,AL,Rio Largo (AL)
2707800,Roteiro,AL,Roteiro (AL)
2707909,Santa Luzia do Norte,AL,Santa Luzia do Norte (AL)
2708006,Santana do Ipanema,AL,Santana do Ipanema (AL)
2708105,Santana do Mundaú,AL,Santana do Mundaú (AL)
2708204,São Brás,AL,São Brás (AL)
2708303,São José da Laje,AL,São José da Laje (AL)
2708402,São José da Tapera,AL,São José da Tapera (AL)
2708501,São Luís do Quitunde,AL,São Luís do Quitunde (AL)
2708600,São Miguel dos Campos,AL,São Miguel dos Campos (AL)
2708709,São Miguel dos Milagres,AL,São Miguel dos Milagres (AL)
2708808,São Sebastião,AL,São Sebastião (AL)
2708907,Satuba,AL,Satuba (AL)
2708956,Senador Rui Palmeira,AL,Senador Rui Palmeira (AL)
2709004,Tanque d'Arca,AL,Tanque d'Arca (AL)
2709103,Taquarana,AL,Taquarana (AL)
2709152,Teotônio Vilela,AL,Teotônio Vilela (AL)
2709202,Traipu,AL,Traipu (AL)
2709301,União dos Palmares,AL,União dos Palmares (AL)
2709400,Viçosa,AL,Viçosa (AL)
2800100,Amparo do São Francisco,SE,Amparo do São Francisco (SE)
2800209,Aquidabã,SE,Aquidabã (SE)
2800308,Aracaju,SE,Aracaju (SE)
2800407,Arauá,SE,Arauá (SE)
2800506,Areia Branca,SE,Areia Branca (SE)
2800605,Barra dos Coqueiros,SE,Barra dos Coqueiros (SE)
2800670,Boquim,SE,Boquim (SE)
2800704,Brejo Grande,SE,Brejo Grande (SE)
2801009,Campo do Brito,SE,Campo do Brito (SE)
2801108,Canhoba,SE,Canhoba (SE)
2801207,Canindé de São Francisco,SE,Canindé de São Francisco (SE)
2801306,Capela,SE,Capela (SE)
2801405,Carira,SE,Carira (SE)
2801504,Carmópolis,SE,Carmópolis (SE)
2801603,Cedro de São João,SE,Cedro de São João (SE)
2801702,Cristinápolis,SE,Cristinápolis (SE)
2801900,Cumbe,SE,Cumbe (SE)
2802007,Divina Pastora,SE,Divina Pastora (SE)
2802106,Estância,SE,Estância (SE)
2802205,Feira Nova,SE,Feira Nova (SE)
2802304,Frei Paulo,SE,Frei Paulo (SE)
2802403,Gararu,SE,Gararu (SE)
2802502,General Maynard,SE,General Maynard (SE)
2802601,Graccho Cardoso,SE,Graccho Cardoso (SE)
2802700,Ilha das Flores,SE,Ilha das Flores (SE)
2802809,Indiaroba,SE,Indiaroba (SE)
2802908,Itabaiana,SE,Itabaiana (SE)
2803005,Itabaianinha,SE,Itabaianinha (SE)
2803104,Itabi,SE,Itabi (SE)
2803203,Itaporanga d'Ajuda,SE,Itaporanga d'Ajuda (SE)
2803302,Japaratuba,SE,Japaratuba (SE)
2803401,Japoatã,SE,Japoatã (SE)
2803500,Lagarto,SE,Lagarto (SE)
2803609,Laranjeiras,SE,Laranjeiras (SE)
2803708,Macambira,SE,Macambira (SE)
2803807,Malhada dos Bois,SE,Malhada dos Bois (SE)
2803906,Malhador,SE,Malhador (SE)
2804003,Maruim,SE,Maruim (SE)
2804102,Moita Bonita,SE,Moita Bonita (SE)
2804201,Monte Alegre de Sergipe,SE,Monte Alegre de Sergipe (SE)
2804300,Muribeca,SE,Muribeca (SE)
2804409,Neópolis,SE,Neópolis (SE)
2804458,Nossa Senhora Aparecida,SE,Nossa Senhora Aparecida (SE)
2804508,Nossa Senhora da Glória,SE,Nossa Senhora da Glória (SE)
2804607,Nossa Senhora das Dores,SE,Nossa Senhora das Dores (SE)
2804706,Nossa Senhora de Lourdes,SE,Nossa Senhora de Lourdes (SE)
2804805,Nossa Senhora do Socorro,SE,Nossa Senhora do Socorro (SE)
2804904,Pacatuba,SE,Pacatuba (SE)
2805000,Pedra Mole,SE,Pedra Mole (SE)
2805109,Pedrinhas,SE,Pedrinhas (SE)
2805208,Pinhão,SE,Pinhão (SE)
2805307,Pirambu,SE,Pirambu (SE)
2805406,Poço Redondo,SE,Poço Redondo (SE)
2805505,Poço Verde,SE,Poço Verde (SE)
2805604,Porto da Folha,SE,Porto da Folha (SE)
2805703,Propriá,SE,Propriá (SE)
2805802,Riachão do Dantas,SE,Riachão do Dantas (SE)
2805901,Riachuelo,SE,Riachuelo (SE)
2806008,Ribeirópolis,SE,Ribeirópolis (SE)
2806107,Rosário do Catete,SE,Rosário do Catete (SE)
2806206,Salgado,SE,Salgado (SE)
2806305,Santa Luzia do Itanhy,SE,Santa Luzia do Itanhy (SE)
2806404,Santana do São Francisco,SE,Santana do São Francisco (SE)
2806503,Santa Rosa de Lima,SE,Santa Rosa de Lima (SE)
2806602,Santo Amaro das Brotas,SE,Santo Amaro das Brotas (SE)
2806701,São Cristóvão,SE,São Cristóvão (SE)
2806800,São Domingos,SE,São Domingos (SE)
2806909,São Francisco,SE,São Francisco (SE)
2807006,São Miguel do Aleixo,SE,São Miguel do Aleixo (SE)
2807105,Simão Dias,SE,Simão Dias (SE)
2807204,Siriri,SE,Siriri (SE)
2807303,Telha,SE,Telha (SE)
2807402,Tobias Barreto,SE,Tobias Barreto (SE)
2807501,Tomar do Geru,SE,Tomar do Geru (SE)
2807600,Umbaúba,SE,Umbaúba (SE)
2900108,Abaíra,BA,Abaíra (BA)
2900207,Abaré,BA,Abaré (BA)
2900306,Acajutiba,BA,Acajutiba (BA)
2900355,Adustina,BA,Adustina (BA)
2900405,Água Fria,BA,Água Fria (BA)
2900504,Érico Cardoso,BA,Érico Cardoso (BA)
2900603,Aiquara,BA,Aiquara (BA)
2900702,Alagoinhas,BA,Alagoinhas (BA)
2900801,Alcobaça,BA,Alcobaça (BA)
2900900,Almadina,BA,Almadina (BA)
2901007,Amargosa,BA,Amargosa (BA)
2901106,Amélia Rodrigues,BA,Amélia Rodrigues (BA)
2901155,América Dourada,BA,América Dourada (BA)
2901205,Anagé,BA,Anagé (BA)
2901304,Andaraí,BA,Andaraí (BA)
2901353,Andorinha,BA,Andorinha (BA)
2901403,Angical,BA,Angical (BA)
2901502,Anguera,BA,Anguera (BA)
2901601,Antas,BA,Antas (BA)
2901700,Antônio Cardoso,BA,Antônio Cardoso (BA)
2901809,Antônio Gonçalves,BA,Antônio Gonçalves (BA)
2901908,Aporá,BA,Aporá (BA)
2901957,Apuarema,BA,Apuarema (BA)
2902005,Aracatu,BA,Aracatu (BA)
2902054,Araçás,BA,Araçás (BA)
2902104,Araci,BA,Araci (BA)
2902203,Aramari,BA,Aramari (BA)
2902252,Arataca,BA,Arataca (BA)
2902302,Aratuípe,BA,Aratuípe (BA)
2902401,Aurelino Leal,BA,Aurelino Leal (BA)
2902500,Baianópolis,BA,Baianópolis (BA)
2902609,Baixa Grande,BA,Baixa Grande (BA)
2902658,Banzaê,BA,Banzaê (BA)
2902708,Barra,BA,Barra (BA)
2902807,Barra da Estiva,BA,Barra da Estiva (BA)
2902906,Barra do Choça,BA,Barra do Choça (BA)
2903003,Barra do Mendes,BA,Barra do Mendes (BA)
2903102,Barra do Rocha,BA,Barra do Rocha (BA)
2903201,Barreiras,BA,Barreiras (BA)
2903235,Barro Alto,BA,Barro Alto (BA)
2903276,Barrocas,BA,Barrocas (BA)
2903300,Barro Preto,BA,Barro Preto (BA)
2903409,Belmonte,BA,Belmonte (BA)
2903508,Belo Campo,BA,Belo Campo (BA)
2903607,Biritinga,BA,Biritinga (BA)
2903706,Boa Nova,BA,Boa Nova (BA)
2903805,Boa Vista do Tupim,BA,Boa Vista do Tupim (BA)
2903904,Bom Jesus da Lapa,BA,Bom Jesus da Lapa (BA)
2903953,Bom Jesus da Serra,BA,Bom Jesus da Serra (BA)
2904001,Boninal,BA,Boninal (BA)
2904050,Bonito,BA,Bonito (BA)
2904100,Boquira,BA,Boquira (BA)
2904209,Botuporã,BA,Botuporã (BA)
2904308,Brejões,BA,Brejões (BA)
2904407,Brejolândia,BA,Brejolândia (BA)
2904506,Brotas de Macaúbas,BA,Brotas de Macaúbas (BA)
2904605,Brumado,BA,Brumado (BA)
2904704,Buerarema,BA,Buerarema (BA)
2904753,Buritirama,BA,Buritirama (BA)
2904803,Caatiba,BA,Caatiba (BA)
2904852,Cabaceiras do Paraguaçu,BA,Cabaceiras do Paraguaçu (BA)
2904902,Cachoeira,BA,Cachoeira (BA)
2905008,Caculé,BA,Caculé (BA)
2905107,Caém,BA,Caém (BA)
2905156,Caetanos,BA,Caetanos (BA)
2905206,Caetité,BA,Caetité (BA)
2905305,Cafarnaum,BA,Cafarnaum (BA)
2905404,Cairu,BA,Cairu (BA)
2905503,Caldeirão Grande,BA,Caldeirão Grande (BA)
2905602,Camacan,BA,Camacan (BA)
2905701,Camaçari,BA,Camaçari (BA)
2905800,Camamu,BA,Camamu (BA)
2905909,Campo Alegre de Lourdes,BA,Campo Alegre de Lourdes (BA)
2906006,Campo Formoso,BA,Campo Formoso (BA)
2906105,Canápolis,BA,Canápolis (BA)
2906204,Canarana,BA,Canarana (BA)
2906303,Canavieiras,BA,Canavieiras (BA)
2906402,Candeal,BA,Candeal (BA)
2906501,Candeias,BA,Candeias (BA)
2906600,Candiba,BA,Candiba (BA)
2906709,Cândido Sales,BA,Cândido Sales (BA)
2906808,Cansanção,BA,Cansanção (BA)
2906824,Canudos,BA,Canudos (BA)
2906857,Capela do Alto Alegre,BA,Capela do Alto Alegre (BA)
2906873,Capim Grosso,BA,Capim Grosso (BA)
2906899,Caraíbas,BA,Caraíbas (BA)
2906907,Caravelas,BA,Caravelas (BA)
2907004,Cardeal da Silva,BA,Cardeal da Silva (BA)
2907103,Carinhanha,BA,Carinhanha (BA)
2907202,Casa Nova,BA,Casa Nova (BA)
2907301,Castro Alves,BA,Castro Alves (BA)
2907400,Catolândia,BA,Catolândia (BA)
2907509,Catu,BA,Catu (BA)
2907558,Caturama,BA,Caturama (BA)
2907608,Central,BA,Central (BA)
2907707,Chorrochó,BA,Chorrochó (BA)
2907806,Cícero Dantas,BA,Cícero Dantas (BA)
2907905,Cipó,BA,Cipó (BA)
2908002,Coaraci,BA,Coaraci (BA)
2908101,Cocos,BA,Cocos (BA)
2908200,Conceição da Feira,BA,Conceição da Feira (BA)
2908309,Conceição do Almeida,BA,Conceição do Almeida (BA)
2908408,Conceição do Coité,BA,Conceição do Coité (BA)
2908507,Conceição do Jacuípe,BA,Conceição do Jacuípe (BA)
2908606,Conde,BA,Conde (BA)
2908705,Condeúba,BA,Condeúba (BA)
2908804,Contendas do Sincorá,BA,Contendas do Sincorá (BA)
2908903,Coração de Maria,BA,Coração de Maria (BA)
2909000,Cordeiros,BA,Cordeiros (BA)
2909109,Coribe,BA,Coribe (BA)
2909208,Coronel João Sá,BA,Coronel João Sá (BA)
2909307,Correntina,BA,Correntina (BA)
2909406,Cotegipe,BA,Cotegipe (BA)
2909505,Cravolândia,BA,Cravolândia (BA)
2909604,Crisópolis,BA,Crisópolis (BA)
2909703,Cristópolis,BA,Cristópolis (BA)
2909802,Cruz das Almas,BA,Cruz das Almas (BA)
2909901,Curaçá,BA,Curaçá (BA)
2910008,Dário Meira,BA,Dário Meira (BA)
2910057,Dias d'Ávila,BA,Dias d'Ávila (BA)
2910107,Dom Basílio,BA,Dom Basílio (BA)
2910206,Dom Macedo Costa,BA,Dom Macedo Costa (BA)
2910305,Elísio Medrado,BA,Elísio Medrado (BA)
2910404,Encruzilhada,BA,Encruzilhada (BA)
2910503,Entre Rios,BA,Entre Rios (BA)
2910602,Esplanada,BA,Esplanada (BA)
2910701,Euclides da Cunha,BA,Euclides da Cunha (BA)
2910727,Eunápolis,BA,Eunápolis (BA)
2910750,Fátima,BA,Fátima (BA)
2910776,Feira da Mata,BA,Feira da Mata (BA)
2910800,Feira de Santana,BA,Feira de Santana (BA)
2910859,Filadélfia,BA,Filadélfia (BA)
2910909,Firmino Alves,BA,Firmino Alves (BA)
2911006,Floresta Azul,BA,Floresta Azul (BA)
2911105,Formosa do Rio Preto,BA,Formosa do Rio Preto (BA)
2911204,Gandu,BA,Gandu (BA)
2911253,Gavião,BA,Gavião (BA)
2911303,Gentio do Ouro,BA,Gentio do Ouro (BA)
2911402,Glória,BA,Glória (BA)
2911501,Gongogi,BA,Gongogi (BA)
2911600,Governador Mangabeira,BA,Governador Mangabeira (BA)
2911659,Guajeru,BA,Guajeru (BA)
2911709,Guanambi,BA,Guanambi (BA)
2911808,Guaratinga,BA,Guaratinga (BA)
2911857,Heliópolis,BA,Heliópolis (BA)
2911907,Iaçu,BA,Iaçu (BA)
2912004,Ibiassucê,BA,Ibiassucê (BA)
2912103,Ibicaraí,BA,Ibicaraí (BA)
2912202,Ibicoara,BA,Ibicoara (BA)
2912301,Ibicuí,BA,Ibicuí (BA)
2912400,Ibipeba,BA,Ibipeba (BA)
2912509,Ibipitanga,BA,Ibipitanga (BA)
2912608,Ibiquera,BA,Ibiquera (BA)
2912707,Ibirapitanga,BA,Ibirapitanga (BA)
2912806,Ibirapuã,BA,Ibirapuã (BA)
2912905,Ibirataia,BA,Ibirataia (BA)
2913002,Ibitiara,BA,Ibitiara (BA)
2913101,Ibititá,BA,Ibititá (BA)
2913200,Ibotirama,BA,Ibotirama (BA)
2913309,Ichu,BA,Ichu (BA)
2913408,Igaporã,BA,Igaporã (BA)
2913457,Igrapiúna,BA,Igrapiúna (BA)
2913507,Iguaí,BA,Iguaí (BA)
2913606,Ilhéus,BA,Ilhéus (BA)
2913705,Inhambupe,BA,Inhambupe (BA)
2913804,Ipecaetá,BA,Ipecaetá (BA)
2913903,Ipiaú,BA,Ipiaú (BA)
2914000,Ipirá,BA,Ipirá (BA)
2914109,Ipupiara,BA,Ipupiara (BA)
2914208,Irajuba,BA,Irajuba (BA)
2914307,Iramaia,BA,Iramaia (BA)
2914406,Iraquara,BA,Iraquara (BA)
2914505,Irará,BA,Irará (BA)
2914604,Irecê,BA,Irecê (BA)
2914653,Itabela,BA,Itabela (BA)
2914703,Itaberaba,BA,Itaberaba (BA)
2914802,Itabuna,BA,Itabuna (BA)
2914901,Itacaré,BA,Itacaré (BA)
2915007,Itaeté,BA,Itaeté (BA)
2915106,Itagi,BA,Itagi (BA)
2915205,Itagibá,BA,Itagibá (BA)
2915304,Itagimirim,BA,Itagimirim (BA)
2915353,Itaguaçu da Bahia,BA,Itaguaçu da Bahia (BA)
2915403,Itaju do Colônia,BA,Itaju do Colônia (BA)
2915502,Itajuípe,BA,Itajuípe (BA)
2915601,Itamaraju,BA,Itamaraju (BA)
2915700,Itamari,BA,Itamari (BA)
2915809,Itambé,BA,Itambé (BA)
2915908,Itanagra,BA,Itanagra (BA)
2916005,Itanhém,BA,Itanhém (BA)
2916104,Itaparica,BA,Itaparica (BA)
2916203,Itapé,BA,Itapé (BA)
2916302,Itapebi,BA,Itapebi (BA)
2916401,Itapetinga,BA,Itapetinga (BA)
2916500,Itapicuru,BA,Itapicuru (BA)
2916609,Itapitanga,BA,Itapitanga (BA)
2916708,Itaquara,BA,Itaquara (BA)
2916807,Itarantim,BA,Itarantim (BA)
2916856,Itatim,BA,Itatim (BA)
2916906,Itiruçu,BA,Itiruçu (BA)
2917003,Itiúba,BA,Itiúba (BA)
2917102,Itororó,BA,Itororó (BA)
2917201,Ituaçu,BA,Ituaçu (BA)
2917300,Ituberá,BA,Ituberá (BA)
2917334,Iuiu,BA,Iuiu (BA)
2917359,Jaborandi,BA,Jaborandi (BA)
2917409,Jacaraci,BA,Jacaraci (BA)
2917508,Jacobina,BA,Jacobina (BA)
2917607,Jaguaquara,BA,Jaguaquara (BA)
2917706,Jaguarari,BA,Jaguarari (BA)
2917805,Jaguaripe,BA,Jaguaripe (BA)
2917904,Jandaíra,BA,Jandaíra (BA)
2918001,Jequié,BA,Jequié (BA)
2918100,Jeremoabo,BA,Jeremoabo (BA)
2918209,Jiquiriçá,BA,Jiquiriçá (BA)
2918308,Jitaúna,BA,Jitaúna (BA)
2918357,João Dourado,BA,João Dourado (BA)
2918407,Juazeiro,BA,Juazeiro (BA)
2918456,Jucuruçu,BA,Jucuruçu (BA)
2918506,Jussara,BA,Jussara (BA)
2918555,Jussari,BA,Jussari (BA)
2918605,Jussiape,BA,Jussiape (BA)
2918704,Lafaiete Coutinho,BA,Lafaiete Coutinho (BA)
2918753,Lagoa Real,BA,Lagoa Real (BA)
2918803,Laje,BA,Laje (BA)
2918902,Lajedão,BA,Lajedão (BA)
2919009,Lajedinho,BA,Lajedinho (BA)
2919058,Lajedo do Tabocal,BA,Lajedo do Tabocal (BA)
2919108,Lamarão,BA,Lamarão (BA)
2919157,Lapão,BA,Lapão (BA)
2919207,Lauro de Freitas,BA,Lauro de Freitas (BA)
2919306,Lençóis,BA,Lençóis (BA)
2919405,Licínio de Almeida,BA,Licínio de Almeida (BA)
2919504,Livramento de Nossa Senhora,BA,Livramento de Nossa Senhora (BA)
2919553,Luís Eduardo Magalhães,BA,Luís Eduardo Magalhães (BA)
2919603,Macajuba,BA,Macajuba (BA)
2919702,Macarani,BA,Macarani (BA)
2919801,Macaúbas,BA,Macaúbas (BA)
2919900,Macururé,BA,Macururé (BA)
2919926,Madre de Deus,BA,Madre de Deus (BA)
2919959,Maetinga,BA,Maetinga (BA)
2920007,Maiquinique,BA,Maiquinique (BA)
2920106,Mairi,BA,Mairi (BA)
2920205,Malhada,BA,Malhada (BA)
2920304,Malhada de Pedras,BA,Malhada de Pedras (BA)
2920403,Manoel Vitorino,BA,Manoel Vitorino (BA)
2920452,Mansidão,BA,Mansidão (BA)
2920502,Maracás,BA,Maracás (BA)
2920601,Maragogipe,BA,Maragogipe (BA)
2920700,Maraú,BA,Maraú (BA)
2920809,Marcionílio Souza,BA,Marcionílio Souza (BA)
2920908,Mascote,BA,Mascote (BA)
2921005,Mata de São João,BA,Mata de São João (BA)
