codigo_escola,NO_ENTIDADE,codigo_municipio,rank_municipio,n_escolas_confiaveis_municipio,segmento_comercial,rede_propria_poliedro,enem_media_geral,qtd_participantes_enem,indice_infra,QT_MAT_MED,score_destaque,produto_alvo,enem_media_geral_2024,qtd_participantes_enem_2024,enem_media_2anos,delta_enem_2025_2024
43104975,CENTRO DE ENSINO MEDIO FARROUPILHA - UNIDADE DE ENSINO COLEGIO FARROUPILHA,4314902,2.0,61,Desafiante (2º-5º local),False,692.887231638418,177.0,5.0,625.0,0.9183,Poliedro,663.8921247563353,171.0,678.6396360153257,28.995106882082723
22146636,BRIGHT SCHOOL,2211001,3.0,52,Desafiante (2º-5º local),False,711.664,10.0,5.0,87.0,0.918,Poliedro,,,711.664,
33042578,COLEGIO SAO PAULO,3305802,1.0,10,Líder local,False,673.3249275362318,69.0,5.0,250.0,0.9179,Poliedro,671.5490909090909,44.0,672.6334513274335,1.7758366271409614
33075425,COL PENTAGONO,3304557,15.0,344,Outras posições,False,691.6850000000001,68.0,5.0,232.0,0.9171,Poliedro,692.1343295019158,87.0,691.9372043010753,-0.4493295019157131
31309711,ESCOLA SEB UNIMASTER,3106200,9.0,110,Outras posições,False,685.5546153846154,26.0,5.0,69.0,0.9154,Poliedro,668.8436363636364,22.0,677.8954166666667,16.71097902097904
31074373,COLEGIO SANTA CATARINA,3136702,1.0,21,Líder local,False,685.2659595959595,132.0,5.0,436.0,0.9151,Poliedro,689.3022222222222,135.0,687.3067665418228,-4.036262626262669
31041181,ESCOLA TECNICA DE DIVINOPOLIS-INTEGRAL,3122306,1.0,9,Líder local,False,684.0209677419356,62.0,5.0,214.0,0.9142,Poliedro,690.1392156862745,51.0,686.7823008849557,-6.118247944338918
31005037,COLEGIO BATISTA MINEIRO,3106200,10.0,110,Outras posições,False,683.6955414012739,157.0,5.0,567.0,0.9138,Poliedro,685.2441991341991,154.0,684.462400857449,-1.5486577329252214
31004359,COLEGIO ESPANHOL SANTA MARIA MINAS - UNIDADE CIDADE NOVA,3106200,11.0,110,Outras posições,False,683.5095495495495,74.0,5.0,265.0,0.9137,Poliedro,692.7891428571428,70.0,688.0204629629629,-9.279593307593245
24281301,COLEGIO SALESIANO DOM BOSCO,2403251,1.0,13,Líder local,False,670.1100262467191,127.0,5.0,452.0,0.9133,Poliedro,648.564255319149,141.0,658.7743781094528,21.545770927570175
31369772,COLEGIO OLIMPO BH,3106200,12.0,110,Outras posições,False,683.428,10.0,5.0,38.0,0.9132,Poliedro,,,683.428,
31007196,COLEGIO SANTA DOROTEIA,3106200,13.0,110,Outras posições,False,669.9092888888889,150.0,5.0,532.0,0.9128,Poliedro,683.3598571428572,140.0,676.4026666666667,-13.4505682539683
35103524,DANTE ALIGHIERI COLEGIO,3550308,2.0,516,Desafiante (2º-5º local),False,686.9325276461295,211.0,5.0,863.0,0.9123,Poliedro,683.3197129186603,209.0,685.1347222222223,3.6128147274691855
52020517,COLEGIO GALILEU,5201108,1.0,11,Líder local,False,710.7981609195402,58.0,5.0,211.0,0.9122,Poliedro,697.4066666666666,30.0,706.2328787878788,13.3914942528736
35143406,AUGUSTO LARANJA COLEGIO UNIDADE I,3550308,3.0,516,Desafiante (2º-5º local),False,686.9142857142857,21.0,5.0,109.0,0.9121,Poliedro,700.3965217391304,23.0,693.9618181818182,-13.482236024844724
31339989,INSTITUTO EDUCACIONAL MARGARIDA REZENDE,3118304,1.0,4,Líder local,False,700.5133333333334,15.0,5.0,54.0,0.9119,Poliedro,688.6234482758621,29.0,692.6768181818182,11.88988505747136
50032895,COLEGIO UNIGRAN - UNIDADE II,5003702,1.0,6,Líder local,False,708.71,16.0,5.0,16.0,0.9109,Poliedro,731.12,18.0,720.5741176470589,-22.409999999999968
43119930,COLEGIO MAUA,4316808,1.0,5,Líder local,False,686.2,94.0,5.0,386.0,0.9108,Poliedro,680.7693452380953,112.0,683.2474110032363,5.430654761904748
23077557,COLEGIO 7 DE SETEMBRO,2304400,7.0,117,Outras posições,False,705.613156342183,113.0,5.0,406.0,0.9096,Poliedro,,,705.613156342183,
33066698,COLEGIO MARISTA SAO JOSE,3304557,16.0,344,Outras posições,False,668.4067741935484,62.0,5.0,176.0,0.9096,Poliedro,660.0014285714285,70.0,663.949393939394,8.405345622119853
24069191,CENTRO DE EDUCACAO INTEGRADA S A - ROMUALDO,2408102,4.0,48,Desafiante (2º-5º local),False,698.3012949640288,139.0,4.0,436.0,0.9091,Poliedro,685.8810298102982,123.0,692.470407124682,12.420265153730611
29422272,CENTRO EDUCACIONAL VILLA LOBOS,2927408,1.0,90,Líder local,False,696.9911538461539,52.0,5.0,195.0,0.9089,Poliedro,687.1012244897959,49.0,692.1930693069307,9.889929356358039
24084263,COLEGIO MARIE JOST,2408102,5.0,48,Desafiante (2º-5º local),False,698.0346666666667,15.0,4.0,57.0,0.9089,Poliedro,683.0122222222221,18.0,689.840606060606,15.022444444444545
35136025,COLEGIO VISCONDE DE PORTO SEGURO CAMPUS VALINHOS,3556206,2.0,6,Desafiante (2º-5º local),False,679.5299382716049,108.0,5.0,473.0,0.9086,Poliedro,665.7623333333333,100.0,672.9108974358975,13.767604938271575
31005975,INSTITUTO CORACAO DE JESUS,3106200,14.0,110,Outras posições,False,678.9444444444445,27.0,5.0,84.0,0.9081,Poliedro,667.0699999999999,16.0,674.5260465116279,11.87444444444452
41148142,COLEGIO DO BOSQUE MANANCIAIS,4106902,1.0,69,Líder local,False,703.096,20.0,5.0,80.0,0.908,Poliedro,693.5263157894736,19.0,698.4338461538462,9.569684210526361
23246847,FARIAS BRITO COLEGIO DE APLICACAO,2304400,8.0,117,Outras posições,False,793.3013333333333,30.0,4.0,116.0,0.9079,Poliedro,789.9253333333332,30.0,791.6133333333333,3.37600000000009
23246880,CHRISTUS COLEGIO PRE UNIVERSITARIO,2304400,9.0,117,Outras posições,False,779.3317647058823,34.0,4.0,127.0,0.9077,Poliedro,762.2160869565217,46.0,769.4902500000001,17.115677749360543
23235543,ARI DE SA CAVALCANTE - MAJOR FACUNDO,2304400,10.0,117,Outras posições,False,765.7316129032258,31.0,4.0,106.0,0.9074,Poliedro,760.0921212121212,33.0,762.82375,5.639491691104581
35449003,FAAP RIBEIRAO PRETO COLEGIO,3543402,1.0,38,Líder local,False,701.7197027600849,157.0,5.0,484.0,0.9069,Poliedro,688.7832863849766,142.0,695.5759866220736,12.936416375108365
26156202,MD EDUCACIONAL- COLEGIO MADRE DE DEUS UNIDADE II,2611606,5.0,76,Desafiante (2º-5º local),False,681.981037037037,135.0,5.0,450.0,0.9065,Poliedro,664.8627414330218,107.0,674.4122038567494,17.118295604015202
23272333,FARIAS BRITO COLEGIO PRE-VESTIBULAR CENTRAL,2304400,11.0,117,Outras posições,False,750.8066666666666,33.0,4.0,210.0,0.9063,Poliedro,759.6722580645161,31.0,755.1009375,-8.865591397849471
21010331,COLEGIO DOM BOSCO LTDA,2111300,1.0,47,Líder local,False,666.5224836601308,51.0,5.0,216.0,0.905,Poliedro,671.2671698113206,53.0,668.9404487179488,-4.744686151189853
28032322,CENTRO DE EXCELENCIA MASTER,2800308,1.0,43,Líder local,False,697.7100694444445,192.0,5.0,691.0,0.9047,Poliedro,702.7736492890995,211.0,700.361224152192,-5.06357984465501
31329282,COLEGIO BATISTA MINEIRO - UNIDADE BURITIS II,3106200,15.0,110,Outras posições,False,677.0185714285714,42.0,5.0,211.0,0.9041,Poliedro,660.8828070175438,38.0,669.3540833333333,16.135764411027594
23069864,ARI DE SA CAVALCANTE - DUQUE DE CAXIAS,2304400,12.0,117,Outras posições,False,676.8806629834254,181.0,5.0,416.0,0.904,Poliedro,675.4954074074075,135.0,676.2888607594937,1.3852555760179257
29485541,COLEGIO BERNOULLI,2927408,2.0,90,Desafiante (2º-5º local),False,731.7037475345168,169.0,4.0,564.0,0.9036,Poliedro,726.237957957958,111.0,729.5369523809525,5.465789576558791
26137631,COLEGIO NUCLEO,2611606,6.0,76,Outras posições,False,728.8309803921569,153.0,4.0,496.0,0.9031,Poliedro,716.8095364238411,151.0,722.859802631579,12.021443968315793
29365023,COLEGIO OFICINA,2927408,3.0,90,Desafiante (2º-5º local),False,696.4232258064516,62.0,5.0,186.0,0.9029,Poliedro,672.4361538461538,52.0,685.4817543859649,23.987071960297726
53056000,COL OLIMPO,5300108,2.0,117,Desafiante (2º-5º local),False,727.3460805860806,91.0,4.0,342.0,0.9023,Poliedro,728.78875,64.0,727.9417634408602,-1.4426694139194751
35165347,MOBILE COLEGIO,3550308,4.0,516,Desafiante (2º-5º local),False,723.9795192307691,208.0,4.0,714.0,0.9017,Poliedro,711.5446554934823,179.0,718.2279931093884,12.434863737286832
25073214,COLEGIO NOSSA SENHORA DE LOURDES,2504009,1.0,20,Líder local,False,675.8135333333333,100.0,5.0,324.0,0.9017,Poliedro,684.1567346938775,98.0,679.9429966329966,-8.343201360544185
23076208,PROVECTO COLEGIO,2304400,13.0,117,Outras posições,False,722.0957142857143,14.0,4.0,48.0,0.9015,Poliedro,715.2058823529412,17.0,718.3174193548388,6.889831932773063
35162243,COLEGIO VISCONDE DE PORTO SEGURO CAMPUS PANAMBY,3550308,5.0,516,Desafiante (2º-5º local),False,675.2493939393939,88.0,5.0,367.0,0.9012,Poliedro,673.1223958333334,64.0,674.3538157894736,2.1269981060605687
24089214,CENTRO DE EDUCACAO INTEGRADA S A - ROBERTO FREIRE,2408102,6.0,48,Outras posições,False,690.6954285714286,70.0,4.0,168.0,0.9011,Poliedro,678.7435443037974,79.0,684.3585234899328,11.951884267631158
43216471,UNIDADE DE ENSINO COLEGIO SINODAL PRADO GRAVATAI,4309209,1.0,7,Líder local,False,677.8218181818182,11.0,5.0,64.0,0.9003,Poliedro,696.9963636363636,11.0,687.4090909090909,-19.17454545454541
26197405,COLEGIO EXIMIUS,2611606,7.0,76,Outras posições,False,688.2833333333334,42.0,5.0,141.0,0.9001,Poliedro,671.6392592592592,27.0,681.7704347826087,16.644074074074183
43175317,SOCIEDADE EDUCACIONAL MARIO QUINTANA LTDA,4314407,1.0,10,Líder local,False,677.7008108108108,74.0,5.0,213.0,0.8998,Poliedro,675.3783561643836,73.0,676.5474829931974,2.322454646427218
22022406,COLEGIO LEROTE LTDA,2211001,4.0,52,Desafiante (2º-5º local),False,717.0234146341463,41.0,4.0,235.0,0.8998,Poliedro,723.0889795918367,49.0,720.3257777777778,-6.0655649576904125
31205231,COL N SRA DE LOURDES,3138203,2.0,8,Desafiante (2º-5º local),False,693.4513043478261,69.0,5.0,252.0,0.8997,Poliedro,686.2898412698413,63.0,690.0333333333333,7.161463077984763
33066671,COLEGIO MARIA RAYTHE - ASSOCIACAO FRANCISCANA NOSSA SENHORA DO AMPARO,3304557,17.0,344,Outras posições,False,673.8057142857143,42.0,5.0,146.0,0.8989,Poliedro,659.2748387096774,31.0,667.6350684931507,14.53087557603692
35103548,SAO LUIS COLEGIO EIFM,3550308,6.0,516,Outras posições,False,673.6206472491909,103.0,5.0,366.0,0.8985,Poliedro,671.9275,92.0,672.821829059829,1.693147249190929
52096785,COLEGIO OLIMPO GOIANIA,5208707,2.0,68,Desafiante (2º-5º local),False,712.3107103825137,61.0,4.0,215.0,0.897,Poliedro,700.5526495726496,39.0,707.7250666666666,11.758060809864105
35173186,LICEU JARDIM,3547809,1.0,36,Líder local,False,717.7644827586207,174.0,5.0,596.0,0.8964,Poliedro,702.0760493827161,162.0,710.2004166666668,15.688433375904651
32074964,COLEGIO SALESIANO JARDIM CAMBURI,3205309,4.0,18,Desafiante (2º-5º local),False,689.4235087719298,57.0,5.0,225.0,0.8961,Poliedro,,,689.4235087719298,
31184331,COLEGIO SAGRADO CORACAO DE MARIA,3169901,1.0,4,Líder local,False,689.2266666666666,24.0,5.0,89.0,0.8958,Poliedro,698.0269230769231,26.0,693.8027999999999,-8.800256410256566
31004138,COLEGIO ARNALDO - UNIDADE ANCHIETA,3106200,16.0,110,Outras posições,False,671.7014285714286,14.0,5.0,44.0,0.8957,Poliedro,649.4914285714285,21.0,658.3754285714285,22.210000000000036
23462442,COLEGIO CHRISTUS UNIDADE SUL,2304400,14.0,117,Outras posições,False,670.7715555555556,45.0,5.0,241.0,0.8946,Poliedro,668.548,60.0,669.5009523809524,2.2235555555555493
33188092,COLEGIO ALFA CEM BILINGUE,3304557,18.0,344,Outras posições,False,715.3464,25.0,5.0,136.0,0.8946,Poliedro,724.4761904761905,21.0,719.514347826087,-9.129790476190465
31004731,COLEGIO MAGNUM AGOSTINIANO,3106200,17.0,110,Outras posições,False,707.41625,160.0,4.0,470.0,0.8945,Poliedro,707.0870491803279,122.0,707.273829787234,0.3292008196721099
31013935,COLEGIO BATISTA MINEIRO - UNIDADE BETIM,3106705,1.0,6,Líder local,False,670.5811111111111,18.0,5.0,83.0,0.8944,Poliedro,660.9536842105263,19.0,665.6372972972972,9.627426900584851
28017943,COLEGIO AMADEUS LTDA,2800308,2.0,43,Desafiante (2º-5º local),False,674.2116104868915,89.0,5.0,253.0,0.8943,Poliedro,669.5946551724138,116.0,671.5990894308944,4.61695531447765
35105314,COLEGIO FRANCISCANO PIOXII,3550308,7.0,516,Outras posições,False,670.4731666666667,80.0,5.0,308.0,0.8942,Poliedro,671.5785882352941,85.0,671.0426262626262,-1.1054215686274347
31007111,COLEGIO SAGRADO CORACAO DE JESUS,3106200,18.0,110,Outras posições,False,670.2414814814815,54.0,5.0,206.0,0.8939,Poliedro,662.219298245614,38.0,666.9279710144928,8.022183235867487
35112562,NOTRE DAME DE CAMPINAS COLEGIO,3509502,1.0,47,Líder local,False,687.3875,120.0,5.0,472.0,0.8935,Poliedro,682.4862172284644,89.0,685.300350877193,4.901282771535648
43107419,COLEGIO MAE DE DEUS,4314902,3.0,61,Desafiante (2º-5º local),False,673.7624444444444,30.0,5.0,133.0,0.8933,Poliedro,656.0325925925927,27.0,665.3640935672515,17.729851851851777
31371742,COLEGIO M2 - VESPASIANO,3171204,1.0,2,Sem comparação local (poucas escolas na cidade),False,661.5290909090909,11.0,5.0,27.0,0.8932,Poliedro,,,661.5290909090909,
33064040,ESCOLA ISRAELITA BRASILEIRA ELIEZER STEINBARG MAX NORDAU,3304557,19.0,344,Outras posições,False,687.1416666666668,24.0,5.0,58.0,0.8932,Poliedro,682.143,20.0,684.8695454545455,4.998666666666736
22144919,COLEGIO GREAT,2211001,5.0,52,Desafiante (2º-5º local),False,703.8186666666666,15.0,4.0,63.0,0.8931,Poliedro,,,703.8186666666666,
35114832,PEQUENO PRINCIPE COLEGIO,3543402,2.0,38,Desafiante (2º-5º local),False,669.7211594202898,69.0,5.0,311.0,0.8928,Poliedro,669.8261702127659,94.0,669.781717791411,-0.10501079247603684
33063648,COLEGIO SAO VICENTE DE PAULO,3304557,20.0,344,Outras posições,False,681.3947540983606,61.0,5.0,225.0,0.8918,Poliedro,672.636811594203,69.0,676.7463076923077,8.757942504157654
31294110,COLEGIO BURITIS AGOSTINIANO,3106200,19.0,110,Outras posições,False,669.0050666666667,25.0,5.0,90.0,0.8917,Poliedro,642.2886666666666,20.0,657.1311111111111,26.716400000000135
43108164,COL MARISTA NOSSA SENHORA DO ROSARIO,4314902,4.0,61,Desafiante (2º-5º local),False,672.3916875871688,239.0,5.0,843.0,0.8916,Poliedro,665.8501904761905,210.0,669.3321900519674,6.541497110978298
32041411,CENTRO DE ENSINO CHARLES DARWIN,3205309,5.0,18,Desafiante (2º-5º local),False,685.6892340425532,235.0,5.0,655.0,0.891,Poliedro,681.3609845288327,237.0,683.5159392655366,4.328249513720493
33142726,COL ISRAELITA BRAS A LIESSIN SCHOLEM ALEICHEM,3304557,21.0,344,Outras posições,False,668.5491999999999,50.0,5.0,162.0,0.8907,Poliedro,664.2611764705882,51.0,666.3839603960396,4.288023529411703
35112513,PROGRESSO CAMPINEIRO COLEGIO,3509502,2.0,47,Desafiante (2º-5º local),False,685.6673333333333,30.0,5.0,126.0,0.8907,Poliedro,685.7615094339623,53.0,685.7274698795181,-0.09417610062894255
23275936,COLEGIO SHALOM,2304400,15.0,117,Outras posições,False,660.6063157894737,19.0,5.0,80.0,0.8907,Poliedro,639.5631578947368,19.0,650.0847368421053,21.04315789473685
31004880,COLEGIO MARISTA PADRE EUSTAQUIO,3106200,20.0,110,Outras posições,False,668.3004210526316,95.0,5.0,354.0,0.8899,Poliedro,,,668.3004210526316,
29200091,SARTRE ESCOLA SEB - ITAIGARA,2927408,4.0,90,Desafiante (2º-5º local),False,684.7899079754601,326.0,5.0,1096.0,0.8899,Poliedro,682.1973584905661,318.0,683.5097360248448,2.5925494848939934
29530210,SARTRE ESCOLA SEB - MONET,2919207,1.0,8,Líder local,False,684.7009248554913,173.0,5.0,680.0,0.8895,Poliedro,679.6240963855422,166.0,682.2149262536873,5.076828469949078
32040075,COLEGIO SAGRADO CORACAO DE MARIA,3205309,6.0,18,Outras posições,False,703.2246153846154,26.0,5.0,141.0,0.8889,Poliedro,677.3456,25.0,690.5388235294117,25.8790153846154
31041262,COLEGIO ROBERTO CARNEIRO,3122306,2.0,9,Desafiante (2º-5º local),False,667.7692682926829,82.0,5.0,293.0,0.8888,Poliedro,661.8347791164658,83.0,664.7840404040404,5.934489176217085
33104247,INSTITUTO NOSSA SENHORA DA PIEDADE II,3304557,22.0,344,Outras posições,False,667.6236363636364,44.0,5.0,265.0,0.8885,Poliedro,686.3458064516129,31.0,675.3621333333334,-18.722170087976565
22014543,COLEGIO NOSSA SENHORA DAS GRACAS,2207702,1.0,11,Líder local,False,667.5824,50.0,5.0,201.0,0.8883,Poliedro,674.0963636363637,55.0,670.9944761904763,-6.5139636363636555
52033848,COLEGIO SANTO AGOSTINHO,5208707,3.0,68,Desafiante (2º-5º local),False,682.8528947368421,76.0,5.0,276.0,0.8876,Poliedro,690.4275,72.0,686.5378378378379,-7.574605263157878
22023658,EDUCANDARIO SANTA MARIA GORETTI,2211001,6.0,52,Outras posições,False,659.1961904761905,21.0,5.0,109.0,0.8875,Poliedro,702.1493333333333,15.0,677.0933333333334,-42.95314285714278
43215050,COLEGIO BERTONI MED,4314902,5.0,61,Desafiante (2º-5º local),False,682.5307692307692,13.0,5.0,14.0,0.8875,Poliedro,676.924705882353,17.0,679.354,5.606063348416228
43107494,CENTRO DE ENSINO MEDIO PASTOR DOHMS-UNIDADE DE ENSINO HIGIENOPOLIS,4314902,6.0,61,Outras posições,False,669.5675757575757,66.0,5.0,252.0,0.8873,Poliedro,641.0943529411765,85.0,653.5396026490066,28.473222816399243
33116903,CENTRO EDUCACIONAL DA LAGOA,3304557,23.0,344,Outras posições,False,666.6654545454545,33.0,5.0,170.0,0.8858,Poliedro,685.64,47.0,677.8129999999999,-18.974545454545478
29447518,COLEGIO MARISTA DE PATAMARES,2927408,5.0,90,Desafiante (2º-5º local),False,658.5875268817205,93.0,5.0,392.0,0.8856,Poliedro,661.9952252252252,74.0,660.0975249500999,-3.4076983435047623
22142363,COLEGIO PROPOSITO,2211001,7.0,52,Outras posições,False,721.8133333333334,15.0,3.0,293.0,0.8852,Poliedro,627.0224528301887,106.0,638.7733884297521,94.79088050314465
53020006,C EDUCACIONAL SIGMA - ASA NORTE,5300108,3.0,117,Desafiante (2º-5º local),False,680.6918181818181,88.0,5.0,330.0,0.8849,Poliedro,673.4823723723724,111.0,676.6704690117253,7.209445809445697
31291986,CENTRO EDUCACIONAL DIVINOPOLIS-ANGLO,3122306,3.0,9,Desafiante (2º-5º local),False,666.2406666666667,50.0,5.0,51.0,0.8848,Poliedro,669.3433333333334,24.0,667.2469369369369,-3.1026666666666642
35113852,LUIZ DE QUEIROZ COLEGIO,3538709,1.0,25,Líder local,False,680.6035842293907,93.0,5.0,376.0,0.8848,Poliedro,672.1683928571429,112.0,675.9950894308944,8.4351913722478
52034054,COLEGIO PROGRESSIVO,5208707,4.0,68,Desafiante (2º-5º local),False,677.0464978902953,79.0,5.0,263.0,0.8848,Poliedro,669.0632900432901,77.0,673.1060683760684,7.9832078470052465
31005789,COLEGIO SAO PAULO DA CRUZ,3106200,21.0,110,Outras posições,False,665.9266666666667,18.0,5.0,88.0,0.8837,Poliedro,609.4058823529411,17.0,638.4737142857143,56.520784313725585
35135288,COLEGIO ANGLO LEONARDO DA VINCI,3534401,1.0,31,Líder local,False,679.0827586206897,29.0,5.0,140.0,0.8835,Poliedro,681.2227397260274,73.0,680.6143137254902,-2.1399811053377107
31004952,COLEGIO SANTA MARIA MINAS - UNIDADE PAMPULHA,3106200,22.0,110,Outras posições,False,665.6899999999999,90.0,5.0,297.0,0.8834,Poliedro,663.8438759689923,86.0,664.7879166666667,1.8461240310076619
22027173,COLEGIO PROCAMPUS,2211001,8.0,52,Outras posições,False,728.4292307692308,13.0,4.0,103.0,0.8832,Poliedro,733.2866666666667,12.0,730.7608,-4.857435897435948
28017781,COLEGIO ARQUIDIOCESANO S CORACAO DE JESUS,2800308,3.0,43,Desafiante (2º-5º local),False,678.9244102564103,65.0,5.0,239.0,0.883,Poliedro,655.721,40.0,670.0850158730159,23.20341025641028
32036671,ESCOLA MULTIPLA,3205002,1.0,8,Líder local,False,678.7405263157895,38.0,5.0,168.0,0.8827,Poliedro,689.978,30.0,683.6982352941176,-11.2374736842105
33087539,ESCOLA SUICO-BRASILEIRA RIO DE JANEIRO BY SWISS INTERNATIONAL SCHOOLS,3304557,24.0,344,Outras posições,False,665.25,20.0,5.0,88.0,0.8824,Poliedro,666.5600000000001,12.0,665.74125,-1.3100000000000591
33064768,COLEGIO SAGRADO CORACAO DE MARIA,3304557,24.0,344,Outras posições,False,657.7271428571429,28.0,5.0,75.0,0.8824,Poliedro,655.4680000000001,15.0,656.9390697674419,2.2591428571428196
33184739,COLEGIO ALFA CEM BILINGUE,3304557,26.0,344,Outras posições,False,759.3114285714286,14.0,4.0,180.0,0.882,Poliedro,759.6247058823529,17.0,759.4832258064517,-0.31327731092437716
32038178,CENTRO DE ENSINO CHARLES DARWIN,3205200,1.0,23,Líder local,False,695.2004964539007,94.0,5.0,330.0,0.8819,Poliedro,696.3131764705882,85.0,695.7288640595904,-1.112680016687591
33165920,COLEGIO E CURSO PENSI,3303302,4.0,42,Desafiante (2º-5º local),False,758.8586206896553,29.0,4.0,277.0,0.8818,Poliedro,736.118,30.0,747.295593220339,22.740620689655202
33021740,ABMSA COL NS DAS MERCES,3303401,1.0,15,Líder local,False,678.1966666666667,24.0,5.0,103.0,0.8816,Poliedro,655.1931034482758,29.0,665.6098113207547,23.003563218390923
35107190,NOSSA SENHORA DO ROSARIO COLEGIO,3550308,8.0,516,Outras posições,False,678.1587878787878,66.0,5.0,295.0,0.8814,Poliedro,678.0286021505377,93.0,678.0826415094341,0.13018572825012598
31320536,SISTEMA APOIO DE ENSINO,3170107,2.0,13,Desafiante (2º-5º local),False,690.3314285714285,42.0,4.0,149.0,0.8814,Poliedro,690.294623655914,31.0,690.3157990867579,0.036804915514494496
33065837,ESCOLA PARQUE,3304557,27.0,344,Outras posições,False,690.2979746835443,79.0,4.0,307.0,0.8813,Poliedro,656.6008219178083,73.0,674.1144736842105,33.697152765736064
22142622,GRUPO EDUCACIONAL CEV - UNIDADE KENNEDY,2211001,9.0,52,Outras posições,False,664.868064516129,62.0,5.0,283.0,0.8813,Poliedro,647.5949019607842,102.0,654.125,17.27316255534481
33025673,PENSI CASULO RIO DAS OSTRAS,3304524,1.0,14,Líder local,False,657.0870042194093,79.0,5.0,222.0,0.8806,Poliedro,636.7462745098039,68.0,647.6776870748299,20.340729709605398
50030590,COLEGIO LUMIERE ENSINO FUNDAMENTAL,5003702,2.0,6,Desafiante (2º-5º local),False,717.234,20.0,4.0,54.0,0.8805,Poliedro,,,717.234,
29182344,COLEGIO INTEGRAL,2927408,6.0,90,Outras posições,False,675.2497959183673,98.0,4.0,344.0,0.8804,Poliedro,682.8291954022989,87.0,678.8141621621621,-7.579399483931525
31053953,COLEGIO ESCOLAPIO IBITURUNA,3127701,1.0,7,Líder local,False,664.4781220657278,142.0,5.0,385.0,0.8802,Poliedro,670.9985123966943,121.0,667.4779974651458,-6.5203903309665066
53001320,COL MADRE CARMEN SALLES,5300108,4.0,117,Desafiante (2º-5º local),False,677.5903703703704,54.0,5.0,160.0,0.8801,Poliedro,641.466511627907,43.0,661.5767010309279,36.12385874246331
23236051,MASTER COLEGIO,2304400,16.0,117,Outras posições,False,664.3947899159664,119.0,5.0,362.0,0.8801,Poliedro,646.715751633987,102.0,656.2352337858221,17.679038281979388
53015347,C EDUCACIONAL SIGMA AGUAS CLARAS,5300108,5.0,117,Desafiante (2º-5º local),False,677.5172151898735,79.0,5.0,238.0,0.88,Poliedro,665.7965909090909,88.0,671.3410778443114,11.720624280782545
26194236,COLEGIO SABER VIVER - UNIDADE III,2611606,8.0,76,Outras posições,False,694.746923076923,26.0,4.0,147.0,0.88,Poliedro,,,694.746923076923,
35109708,CARMO COLEGIO,3548500,1.0,32,Líder local,False,666.3104402515722,53.0,5.0,166.0,0.8796,Poliedro,642.3554545454546,44.0,655.4442611683849,23.954985706117668
35103718,RIO BRANCO UNIDADE HIGIENOPOLIS COLEGIO,3550308,9.0,516,Outras posições,False,664.1056038647343,69.0,5.0,265.0,0.8791,Poliedro,669.0954320987655,54.0,666.2962601626017,-4.989828234031165
35120285,MIGUEL DE CERVANTES COLEGIO,3550308,10.0,516,Outras posições,False,676.775707762557,73.0,5.0,395.0,0.8784,Poliedro,655.2895238095238,63.0,666.8225490196078,21.48618395303322
31193038,COLEGIO CATOLICA PADRE DE MAN,3119401,1.0,3,Líder local,False,676.6861458333333,64.0,5.0,193.0,0.8782,Poliedro,685.0196923076923,65.0,680.8852196382429,-8.333546474358968
31105899,COLEGIO COMERCIAL ITABIRANO,3131703,1.0,6,Líder local,False,676.6232558139535,43.0,5.0,165.0,0.8781,Poliedro,680.664,40.0,678.5706024096386,-4.0407441860464814
21009902,CENTRO EDUCACIONAL MONTESSORIANO REINO INFANTIL,2111300,2.0,47,Desafiante (2º-5º local),False,687.4187692307693,65.0,4.0,226.0,0.8781,Poliedro,690.0045502645503,63.0,688.6914583333333,-2.585781033781018
23274859,ANTARES ATS COLEGIO,2304400,17.0,117,Outras posições,False,663.0553846153846,13.0,5.0,67.0,0.8773,Poliedro,667.5325,16.0,665.5255172413792,-4.477115384615445
13099981,CENTRO EDUCACIONAL LATO SENSU III,1302603,1.0,49,Líder local,False,686.99,38.0,4.0,172.0,0.8773,Poliedro,669.86,19.0,681.28,17.129999999999995
35290804,ESCOLA SEB UNIDADE ALVARES CABRAL,3543402,3.0,38,Desafiante (2º-5º local),False,725.4759420289855,69.0,4.0,212.0,0.877,Poliedro,707.1502515723271,53.0,717.5147814207651,18.325690456658435
33110034,CENTRO EDUCACIONAL ESPACO INTEGRADO,3304557,28.0,344,Outras posições,False,655.3824761904762,35.0,5.0,127.0,0.8767,Poliedro,652.2271111111111,30.0,653.9261538461539,3.155365079365083
53001222,C EDUCACIONAL SIGMA,5300108,6.0,117,Outras posições,False,675.3353333333333,90.0,5.0,368.0,0.8766,Poliedro,679.4595379537953,101.0,677.5161954624781,-4.124204620462024
12028835,COLEGIO LATO SENSU,1200401,1.0,10,Líder local,False,672.3068421052632,38.0,4.0,144.0,0.8758,Poliedro,661.418947368421,38.0,666.8628947368421,10.887894736842213
43172440,COLEGIO LEONARDO DA VINCI- BETA,4314902,7.0,61,Outras posições,False,664.4967857142857,56.0,5.0,170.0,0.875,Poliedro,664.6028125,64.0,664.5533333333333,-0.10602678571433444
33085846,ESC BRETANHA JD INFANCIA TIO CARECA,3304557,29.0,344,Outras posições,False,716.1613793103448,29.0,4.0,133.0,0.8746,Poliedro,694.2647619047618,42.0,703.2084507042252,21.896617405583015
