codigo_escola;NO_ENTIDADE;codigo_municipio;enem_media_geral;qtd_participantes_enem;QT_MAT_MED;indice_infra;score_destaque;produto_alvo
24350303;CENTRO DE EDUCACAO INTEGRADA MAIS LTDA;2408102;667.0768582375479;87.0;268.0;4.0;0.8658;Poliedro
53012860;COL GALOIS;5300108;700.4555115511552;101.0;358.0;4.0;0.8657;Poliedro
17056446;COLEGIO OLIMPO PALMAS INTEGRAL;1721000;699.0537634408603;62.0;309.0;4.0;0.8651;Poliedro
25133861;COLEGIO GGE;2507507;681.137536231884;46.0;151.0;4.0;0.865;Poliedro
52068986;COLEGIO WR;5208707;717.7649751243781;201.0;823.0;3.0;0.8646;Poliedro
33021660;COLEGIO ANCHIETA;3303401;667.95125;72.0;241.0;5.0;0.8644;Poliedro
52033708;COLEGIO MARISTA GOIANIA EI EF EM;5208707;658.1341935483871;31.0;165.0;5.0;0.8644;Poliedro
33063311;COL ANDREWS;3304557;677.4103703703704;45.0;214.0;4.0;0.8641;Poliedro
35121307;COLEGIO ANGLO CIDADE DE SAO CARLOS - UNIDADE I;3548906;667.7554838709677;31.0;138.0;5.0;0.8637;Poliedro
33173931;ESCOLA CAROLINA PATRICIO - UNIDADE GOLFE OLIMPICO;3304557;657.9297872340426;47.0;121.0;5.0;0.8636;Poliedro
43238203;COLEGIO JOAO PAULO;4314902;680.4651282051282;39.0;131.0;4.0;0.8634;Poliedro
32038224;COLEGIO MARISTA NOSSA SENHORA DA PENHA;3205200;657.7277333333333;50.0;226.0;5.0;0.863;Poliedro
41127242;COLEGIO MARISTA ANJO DA GUARDA EI EF EM;4106902;676.7877124183007;51.0;236.0;4.0;0.8629;Poliedro
53009428;COL COC LAGO NORTE;5300108;667.4441666666667;12.0;47.0;5.0;0.8629;Poliedro
26117584;COLEGIO APOIO;2611606;679.5319999999999;40.0;107.0;4.0;0.8628;Poliedro
35114960;COLEGIO SANTA URSULA DE RIBEIRAO PRETO;3543402;667.2603389830508;59.0;257.0;5.0;0.8626;Poliedro
31354910;CENTRO EDUCACIONAL CAVE;3136702;690.7852100840337;119.0;326.0;4.0;0.8623;Poliedro
31334049;COLEGIO CAETANO;3167202;676.3439999999999;15.0;65.0;4.0;0.8621;Poliedro
43105017;COL NOSSA SENHORA DO BOM CONSELHO;4314902;658.6786666666667;45.0;163.0;5.0;0.8611;Poliedro
32083882;ESCOLA MADAN;3205309;711.2780769230769;52.0;184.0;3.0;0.861;Poliedro
24097004;COLEGIO CIENCIAS APLICADAS;2408102;724.4170909090909;55.0;141.0;3.0;0.8607;Poliedro
31128058;INSTITUTO EDUCACIONAL SAO JOAO DA ESCOCIA;3151800;657.0000865800866;77.0;298.0;5.0;0.8606;Poliedro
26187353;COLEGIO NUCLEO - BOA VIAGEM;2611606;710.4405555555555;72.0;266.0;3.0;0.8605;Poliedro
35143613;CENTRO EDUCACIONAL INTERATIVO CATANDUVA;3511102;656.6426666666666;15.0;115.0;5.0;0.86;Poliedro
13025872;CENTRO EDUCACIONAL LATO SENSU;1302603;674.6186363636364;88.0;315.0;4.0;0.8599;Poliedro
35104985;BANDEIRANTES COLEGIO EFM;3550308;709.110641025641;364.0;1330.0;3.0;0.8599;Poliedro
35103421;LICEU DE ARTES E OFICIOS DE SAO PAULO;3550308;693.8913939393939;110.0;348.0;4.0;0.8597;Poliedro
35131660;BRASILIA DE SAO PAULO COLEGIO;3550308;658.375625;96.0;289.0;5.0;0.8597;Poliedro
35141240;VERTICE COLEGIO UNIDADE II;3550308;732.3576344086022;62.0;267.0;4.0;0.8595;Poliedro
35480617;EMBRAER COLEGIO CASIMIRO MONTENEGRO FILHO;3507506;674.4296202531646;79.0;241.0;4.0;0.8594;Poliedro
52091384;COLEGIO DEGRAUS;5208707;674.0981818181818;22.0;122.0;4.0;0.859;Poliedro
41133153;COLEGIO MARISTA SANTA MARIA EI EF EM;4106902;656.2701806239738;203.0;711.0;5.0;0.8589;Poliedro
23065591;FARIAS BRITO COLEGIO CENTRAL;2304400;656.1814545454546;220.0;499.0;5.0;0.8587;Poliedro
25133519;COLEGIO MOTIVA LTDA - MOTIVA CENTRO;2504009;693.1370562770562;154.0;526.0;4.0;0.8587;Poliedro
35124199;ALBERT SABIN COLEGIO;3550308;692.7382456140351;171.0;610.0;4.0;0.8581;Poliedro
41151844;SANTO ANGELO E - EI EF;4119905;663.2397530864197;27.0;128.0;5.0;0.8581;Poliedro
29342880;COLEGIO HELYOS;2910800;715.7744444444445;36.0;113.0;3.0;0.8578;Poliedro
33183830;ESCOLA ELEVA;3304557;673.098125;32.0;187.0;4.0;0.8574;Poliedro
26122162;COLEGIO MARISTA SAO LUIS;2611606;663.7133954451346;161.0;535.0;4.0;0.8573;Poliedro
25153820;CARL ROGERS - CENTRO DE EDUCACAO;2507507;672.90875;16.0;45.0;4.0;0.857;Poliedro
12031682;ESC COLEGIO SIGMA;1200401;676.6075999999999;50.0;120.0;4.0;0.8569;Poliedro
42016142;COLEGIO BOM JESUS SANTO ANTONIO;4202404;665.0074380165289;121.0;456.0;5.0;0.8569;Poliedro
15567672;COLEGIO CEI;1501402;657.4752941176471;34.0;103.0;5.0;0.8568;Poliedro
35144502;ANGLO CEZANNE COLEGIO;3501608;650.4125925925925;27.0;106.0;5.0;0.8563;Poliedro
41071859;COLEGIO MARISTA DE CASCAVEL EI EF EM;4104808;657.2027027027027;37.0;211.0;5.0;0.8562;Poliedro
35480745;BEACON SCHOOL;3550308;657.092;10.0;136.0;5.0;0.8559;Poliedro
31328294;COLEGIO UNIVERSITARIO PROFESSOR CANISIO IGNACIO LUNKES;3138203;664.5039215686274;51.0;146.0;5.0;0.8556;Poliedro
22022503;COLEGIO SAO FRANCISCO DE SALES;2211001;662.5;67.0;220.0;4.0;0.8552;Poliedro
35172959;DIVINO SALVADOR COLEGIO ITU;3523909;655.1454838709678;62.0;220.0;5.0;0.8552;Poliedro
33115460;COL BAHIENSE - CAMPO GRANDE;3304557;664.3372549019607;51.0;140.0;5.0;0.8548;Poliedro
31166332;COLEGIO MARISTA DIOCESANO;3170107;655.0084552845528;41.0;131.0;5.0;0.8547;Poliedro
15038491;COL STA CATARINA DE SENA;1501402;662.3746067415731;89.0;374.0;4.0;0.8546;Poliedro
41130987;MARTINUS CENTRO - COL EDUC INF ENS FUND ENS MEDIO E PROF;4106902;664.2088;25.0;75.0;5.0;0.8545;Poliedro
26175240;EVOLUCAO CENTRO EDUCACIONAL LTDA;2607901;656.5963157894737;38.0;154.0;5.0;0.8544;Poliedro
33092346;COLEGIO SANTA MARIA;3305109;649.3356756756757;37.0;143.0;5.0;0.8543;Poliedro
53001087;C EDUCACIONAL LEONARDO DA VINCI;5300108;688.4783647798743;159.0;472.0;4.0;0.8542;Poliedro
35006599;COLEGIO CHAMINADE;3506003;663.8420000000001;30.0;122.0;5.0;0.8538;Poliedro
53001095;C EDUCACIONAL LEONARDO DA VINCI - UNID NORTE;5300108;688.0769306930694;202.0;690.0;4.0;0.8538;Poliedro
31006513;COLEGIO NOSSA SENHORA DA PIEDADE;3106200;661.2614285714286;28.0;84.0;5.0;0.8536;Poliedro
33148376;ESCOLA PARQUE - BARRA;3304557;670.4391208791209;91.0;317.0;4.0;0.8535;Poliedro
23267151;NOVA DIMENSAO COLEGIO;2304400;649.0346666666667;45.0;150.0;5.0;0.8534;Poliedro
25071106;COLEGIO IMACULADA CONCEICAO;2504009;654.6871559633026;109.0;339.0;5.0;0.8534;Poliedro
22025715;COLEGIO PROPOSITO;2211001;697.483076923077;26.0;28.0;3.0;0.8532;Poliedro
31005622;COLEGIO NOSSA SENHORA DAS DORES - UNIDADE POMPEIA;3106200;654.6316129032259;31.0;92.0;5.0;0.8531;Poliedro
31074101;COLEGIO ACADEMIA;3136702;648.8964646464647;66.0;351.0;5.0;0.8531;Poliedro
31317101;COLEGIO APOGEU DE ENSINO FUNDAMENTAL E ENSINO MEDIO;3136702;710.0752631578947;38.0;154.0;2.0;0.8531;Poliedro
35105648;COLEGIO VISCONDE DE PORTO SEGURO CAMPUS MORUMBI;3550308;654.5272988505748;116.0;627.0;5.0;0.8526;Poliedro
24088846;COLEGIO PORTO;2408102;704.8577551020408;98.0;332.0;3.0;0.8524;Poliedro
23491035;COLEGIO CHRISTUS DIONISIO TORRES;2304400;654.4182882882883;74.0;299.0;5.0;0.8523;Poliedro
31128031;COLEGIO SETE DE SETEMBRO;3151800;672.2513178294574;86.0;284.0;5.0;0.8522;Poliedro
35154295;JEAN PIAGET UNIDADE II EEPG;3548500;686.8668229166667;128.0;373.0;4.0;0.8519;Poliedro
23077042;ANTARES ATS COLEGIO;2304400;653.9826086956522;46.0;144.0;5.0;0.8517;Poliedro
33163863;GARRA VESTIBULARES ASS EDUCACIONAL LTDA - UNID 2;3306305;686.4022857142858;35.0;126.0;4.0;0.8514;Poliedro
26163039;COLEGIO GGE;2611606;702.6117482517482;143.0;500.0;3.0;0.8508;Poliedro
28017803;COLEGIO DE CIENCIAS PURA E APLICADA;2800308;662.4105;120.0;355.0;5.0;0.8508;Poliedro
43104924;COLEGIO ANCHIETA;4314902;648.2012972085387;203.0;703.0;5.0;0.85;Poliedro
35107177;ARQUIDIOCESANO DE SAO PAULO COLEGIO MARISTA;3550308;662.0011221122112;202.0;687.0;5.0;0.8499;Poliedro
33064393;INSTITUTO NOSSA SENHORA DA PIEDADE;3304557;668.4634782608696;23.0;80.0;4.0;0.8497;Poliedro
41033310;COLEGIO UNIVERSITARIO;4113700;648.1809282700422;158.0;444.0;5.0;0.8497;Poliedro
21273456;MAPLE BEAR SAO LUIS;2111300;705.2384615384616;13.0;76.0;4.0;0.8495;Poliedro
35111466;SANTA MARCELINA COLEGIO;3507506;653.3533333333334;24.0;86.0;5.0;0.8495;Poliedro
29489504;COLEGIO UNIVERSITARIO;2931350;660.08875;16.0;45.0;4.0;0.8489;Poliedro
31074098;COLEGIO DOS JESUITAS;3136702;668.0677625570776;146.0;429.0;4.0;0.8489;Poliedro
33155259;ISJB - COLEGIO SALESIANO REGIAO OCEANICA;3303302;654.8534693877551;49.0;151.0;5.0;0.8487;Poliedro
52089550;COLEGIO VISAO;5208707;669.8071515151515;55.0;119.0;5.0;0.8486;Poliedro
35139497;PENTAGONO COLEGIO UNIDADE CAIUBI;3550308;679.046431372549;85.0;222.0;4.0;0.8483;Poliedro
52101363;COPE - COLEGIO PREPARAENEM;5208707;693.3356882255389;201.0;682.0;3.0;0.8482;Poliedro
29486963;COLEGIO ANCHIETA;2927408;660.9685714285714;147.0;466.0;5.0;0.8475;Poliedro
31180611;COLEGIO DOS SANTOS ANJOS;3170701;653.035294117647;34.0;181.0;5.0;0.8475;Poliedro
43105670;COLEGIO SINODAL DO SALVADOR;4314902;654.5282608695652;46.0;185.0;5.0;0.8474;Poliedro
26124220;COLEGIO SANTA MARIA;2611606;647.6229268292683;82.0;328.0;5.0;0.8472;Poliedro
35101734;SAO MIGUEL ARCANJO COLEGIO FRANCISCANO;3550308;667.3951612903226;62.0;192.0;4.0;0.8472;Poliedro
22144714;SAO JOSE LESTE;2211001;773.8318181818181;22.0;675.0;3.0;0.8469;Poliedro
33065314;COL NOTRE DAME - IPANEMA;3304557;647.5716279069768;43.0;187.0;5.0;0.8469;Poliedro
33179999;LME 542 EMPREENDIMENTOS EDUCACIONAIS SS LTDA;3303302;692.2862222222222;45.0;169.0;3.0;0.8468;Poliedro
31239666;COLEGIO NACIONAL DO ENSINO MEDIO DE ARAGUARI;3103504;660.6258064516129;31.0;107.0;5.0;0.8463;Poliedro
23066814;COLEGIO SANTA CECILIA;2304400;647.4436714975845;138.0;584.0;5.0;0.8461;Poliedro
31170607;INSTITUTO TERESA VALSE;3170206;653.9503921568627;34.0;155.0;5.0;0.8461;Poliedro
29182409;COLEGIO MODULO;2927408;666.8008823529411;68.0;259.0;4.0;0.8457;Poliedro
33105154;CENTRO EDUCACIONAL DA LAGOA;3304557;677.77375;16.0;57.0;4.0;0.8456;Poliedro
41150392;COLEGIO PASSO CERTO GROWING BILINGUE - EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO;4104808;681.0891666666666;16.0;84.0;4.0;0.8453;Poliedro
24001260;COLEGIO DIOCESANO SANTA LUZIA;2408003;653.5821052631579;133.0;383.0;5.0;0.8449;Poliedro
35102805;SANTA MARCELINA COLEGIO;3550308;680.8188571428572;35.0;107.0;4.0;0.8447;Poliedro
33066574;COL DOS SANTOS ANJOS;3304557;646.573076923077;26.0;80.0;5.0;0.843;Poliedro
41131789;BOM JESUS SEMINARIO;4106902;653.1320689655172;58.0;253.0;5.0;0.843;Poliedro
23165952;PARAISO SS LTDA COLEGIO;2307304;659.1854700854701;117.0;488.0;5.0;0.8428;Poliedro
22164219;ESCOLA POPULAR MADRE MARIA VILLAC;2211001;737.2169696969697;33.0;100.0;2.0;0.8426;Poliedro
35104620;SANTA CRUZ COLEGIO;3550308;687.816037735849;212.0;720.0;3.0;0.8425;Poliedro
29149908;COLEGIO STAR;2900702;667.5018666666666;25.0;95.0;4.0;0.8422;Poliedro
33189838;ESCOLA SAP EDUCACAO POR PROJETOS;3304557;678.457;30.0;97.0;4.0;0.842;Poliedro
35116373;COLEGIO AGOSTINIANO SAO JOSE;3549805;659.0026900584795;57.0;260.0;5.0;0.842;Poliedro
35117195;BRAGA MELLO COLEGIO;3541406;678.3592;25.0;107.0;4.0;0.8418;Poliedro
31294900;COL DEL REY;3147907;658.864705882353;17.0;48.0;5.0;0.8417;Poliedro
35468400;CARBONELL COLEGIO;3518800;695.3958024691359;27.0;95.0;4.0;0.8417;Poliedro
15011070;COLEGIO DOM AMANDO;1506807;652.9745882352942;85.0;312.0;5.0;0.8415;Poliedro
22129529;CEV COLEGIO UNIDADE JOCKEY;2211001;731.7705882352941;34.0;105.0;2.0;0.8415;Poliedro
31361496;COLEGIO AUGE;3131703;658.668;20.0;89.0;5.0;0.8414;Poliedro
31193160;INST EDUC MAYRINK VIEIRA;3131307;678.0533333333333;21.0;86.0;4.0;0.8407;Poliedro
35123675;PRUDENTE DE MORAES COLEGIO;3545209;658.5576190476191;42.0;150.0;5.0;0.8406;Poliedro
43121756;ESCOLA DE EDUCACAO BASICA EDUCAR-SE;4316808;652.5809756097561;41.0;155.0;5.0;0.8406;Poliedro
23334266;FARIAS BRITO PRE VESTIBULAR ALDEOTA;2304400;686.3619896640827;258.0;492.0;3.0;0.8404;Poliedro
23025255;CENTRO DE EDUCACAO BASICA E PROFISSIONAL PROFESSOR LUCIANO FEIJAO;2312908;645.6702739726028;146.0;487.0;5.0;0.8403;Poliedro
33145237;COLEGIO SAO JOAO BATISTA NOVA FRIBURGO;3303401;721.1525;32.0;92.0;3.0;0.8402;Poliedro
33040516;COLEGIO IPIRANGA;3303906;720.4641379310344;29.0;97.0;3.0;0.84;Poliedro
17046807;COLEGIO MARISTA PALMAS;1721000;658.0377777777778;18.0;152.0;5.0;0.8393;Poliedro
31385433;COLEGIO DETERMINANTE;3106200;677.4993333333333;30.0;99.0;4.0;0.8393;Poliedro
29542618;COLEGIO OFICINA DE VITORIA DA CONQUISTA;2933307;666.3801980198019;101.0;347.0;4.0;0.8392;Poliedro
32040210;ESCOLA CRESCER;3205309;665.603076923077;13.0;50.0;5.0;0.8389;Poliedro
42203600;COLEGIO TRILINGUE INOVACAO;4204202;644.9559999999999;10.0;39.0;5.0;0.8389;Poliedro
32040083;COLEGIO SALESIANO N S DA VITORIA;3205309;657.89;30.0;155.0;5.0;0.8385;Poliedro
43172423;COLEGIO LEONARDO DA VINCI-ALFA;4314902;688.7002051282052;65.0;218.0;3.0;0.8385;Poliedro
31249483;INST ITALO BRASILEIRO BICULTURAL;3144805;650.6814285714285;14.0;180.0;5.0;0.8383;Poliedro
50031163;COLEGIO CLASSE A;5002704;717.9826666666667;15.0;16.0;2.0;0.8383;Poliedro
27035000;COLEGIO SANTA MADALENA SOFIA;2704302;650.6786805555556;192.0;551.0;5.0;0.8381;Poliedro
35153163;PENTAGONO COLEGIO UNIDADE ALPHAVILLE;3547304;665.1560975609757;41.0;152.0;5.0;0.8379;Poliedro
42053480;COLEGIO MARISTA SAO FRANCISCO EI EF EM;4204202;644.6799099099098;74.0;308.0;5.0;0.8378;Poliedro
31004197;COLEGIO SANTA MARIA MINAS - UNIDADE FLORESTA;3106200;650.5860952380951;105.0;329.0;5.0;0.8377;Poliedro
29437261;COLEGIO ACESSO;2910800;715.0920481927711;83.0;315.0;3.0;0.8376;Poliedro
22025391;ESCOLA DOM BOSCO;2211001;651.9211111111111;18.0;54.0;5.0;0.8374;Poliedro
35007022;COLEGIO OBJETIVO DE PIRACICABA;3538709;657.6300483091787;69.0;266.0;5.0;0.8374;Poliedro
31260908;COL IMPULSO;3167202;714.0652631578947;19.0;59.0;3.0;0.8373;Poliedro
31074454;COLEGIO STELLA MATUTINA;3136702;650.5036363636364;11.0;58.0;5.0;0.8372;Poliedro
15152120;ESCOLA DE EDUCACAO BASICA CENTRO EDUCACIONAL ANCHIETA;1503606;683.4446153846154;26.0;124.0;3.0;0.8371;Poliedro
33184720;COLEGIO ALFA CEM BILINGUE;3304557;713.7925;16.0;81.0;3.0;0.8371;Poliedro
15066886;E PART E I F M INST NSRA DOS ANJOS;1500107;651.8005714285714;35.0;117.0;5.0;0.8369;Poliedro
31365874;ESCOLA EDUCAR - ENSINO MEDIO;3106200;650.4177777777778;18.0;71.0;5.0;0.8369;Poliedro
43173390;COLEGIO SANTA MONICA ALTOS DO LARANJAL;4314407;657.2893333333334;15.0;57.0;5.0;0.8369;Poliedro
50027956;COLEGIO HARMONIA - UNIDADE I;5002704;676.1925974025975;77.0;286.0;4.0;0.8367;Poliedro
33196249;ESCOLA ELEVA - URCA;3304557;671.893607305936;73.0;344.0;4.0;0.8362;Poliedro
13031767;FUNDACAO MATIAS MACHLINE;1302603;655.153127753304;227.0;688.0;5.0;0.8361;Poliedro
31329762;COL GENOMA II;3127701;671.7748148148147;54.0;203.0;4.0;0.8358;Poliedro
33447250;COLEGIO INTERATIVO ENSINO MEDIO;3306305;664.2507291666667;64.0;192.0;5.0;0.8352;Poliedro
35188712;VEM SER COLEGIO;3549805;656.7729411764706;17.0;82.0;5.0;0.8352;Poliedro
31260541;COLLEGIUM PRISMA;3143302;649.4775418994413;179.0;509.0;5.0;0.8351;Poliedro
24057002;COLGIO CONTEMPORANEO;2408102;651.2336;50.0;132.0;5.0;0.835;Poliedro
35813000;COLEGIO RENOVACAO ANGLO INDAIATUBA;3520509;656.4562025316455;79.0;299.0;5.0;0.8346;Poliedro
31062201;COLEGIO SAO JOSE;3152501;656.3421818181818;55.0;203.0;5.0;0.8344;Poliedro
27037380;COLEGIO DINAMICO;2704302;673.9772727272727;22.0;137.0;4.0;0.8339;Poliedro
31384909;COLEGIO OLIMPO TRIANGULO MINEIRO;3170206;704.1606818181818;88.0;105.0;1.0;0.8338;Poliedro
35141434;ESCOLA SEB THATHI;3502804;656.1348484848485;66.0;255.0;5.0;0.8334;Poliedro
35105600;SANTO AMERICO COLEGIO;3550308;656.0696078431372;34.0;261.0;5.0;0.8331;Poliedro
24091260;COLEGIO SIMPLES;2408003;684.7764285714285;28.0;127.0;3.0;0.833;Poliedro
31314749;COLEGIO ALUMNUS;3106200;680.132;10.0;48.0;3.0;0.8329;Poliedro
33039976;AESVP COLEGIO VICENTINO SANTA ISABEL;3303906;655.9252380952381;42.0;123.0;5.0;0.8328;Poliedro
33185590;COLEGIO CURSO TAMANDARE;3304557;707.888;15.0;15.0;2.0;0.8326;Poliedro
23075961;ANTARES ATS COLEGIO;2304400;643.7070588235295;34.0;135.0;5.0;0.8322;Poliedro
27235009;COLEGIO DE EDUCACAO BASICA SANTA AFRA;2700300;648.6587499999999;48.0;181.0;5.0;0.8322;Poliedro
21199809;COLEGIO LITERATO;2111300;685.3805839416059;137.0;473.0;2.0;0.8321;Poliedro
42091403;COLEGIO BOM JESUS DIVINA PROVIDENCIA;4208906;672.49;48.0;256.0;4.0;0.8316;Poliedro
25133454;CENTRO DE EDUCACAO MDW;2507507;705.197619047619;126.0;335.0;2.0;0.8315;Poliedro
35134132;COLEGIO POLIEDRO DE EDUCACAO;3550308;686.2425555555557;60.0;268.0;4.0;0.8315;Poliedro
31074411;COLEGIO DOS SANTOS ANJOS;3136702;650.3420689655172;29.0;68.0;5.0;0.8312;Poliedro
35108145;MATER AMABILIS COLEGIO;3518800;672.1314606741573;89.0;328.0;4.0;0.831;Poliedro
13168207;CENTRO EDUCACIONAL ADALBERTO VALLE - UNIDADE I;1302603;643.37708994709;126.0;402.0;5.0;0.8309;Poliedro
31327026;CENTRO EDUCACIONAL RENOVACAO;3152501;685.6841025641025;39.0;122.0;4.0;0.8308;Poliedro
35114078;KOELLE COLEGIO;3543907;662.6550537634408;62.0;224.0;4.0;0.8306;Poliedro
21199090;COLEGIO EDUCALLIS;2111300;667.20125;120.0;327.0;3.0;0.8305;Poliedro
53013875;COL SERIOS;5300108;655.1514285714286;14.0;50.0;5.0;0.8304;Poliedro
15528715;SOC DE EDUC INTEG HUMANA DO BRASIL;1506807;662.45;30.0;70.0;4.0;0.8301;Poliedro
26053837;COLEGIO DIOCESANO DE CARUARU;2604106;649.573076923077;104.0;376.0;5.0;0.83;Poliedro
27218244;COLEGIO SANTA URSULA LTDA;2704302;655.0511695906432;114.0;479.0;5.0;0.8299;Poliedro
41131673;COLEGIO BOM JESUS NOSSA SENHORA DE LOURDES ED INF ENS FUND E MEDIO;4106902;649.5202522522522;185.0;695.0;5.0;0.8299;Poliedro
15038424;COLEGIO MARISTA NOSSA SENHORA DE NAZARE;1501402;660.2074643874644;117.0;604.0;4.0;0.8296;Poliedro
43139558;INSTITUTO RIO BRANCO;4318705;649.2402777777778;24.0;118.0;5.0;0.8291;Poliedro
31352195;COLEGIO GABARITO;3170206;659.5858947368422;285.0;870.0;4.0;0.8285;Poliedro
31374555;COLEGUIUM - INTERNACIONAL CIDADE NOVA;3106200;659.3384;25.0;100.0;4.0;0.8282;Poliedro
33156913;COOPERATIVA DE TRABALHO EDUCACIONAL CESAR ALMEIDA;3300100;697.4046153846155;13.0;42.0;3.0;0.8281;Poliedro
35154775;ESCOLA VILLARE;3548807;697.3816949152543;59.0;200.0;3.0;0.8279;Poliedro
35150022;MONTEIRO LOBATO COLEGIO;3530706;682.88;18.0;75.0;4.0;0.8278;Poliedro
13031457;CENTRO DE ENSINO ALPHA DELTA;1302603;698.5344444444445;18.0;97.0;2.0;0.8275;Poliedro
33154007;COLEGIO CAROLINNA RUSSO LTDA;3304557;660.4088;25.0;87.0;5.0;0.8264;Poliedro
35504324;ESCOLA SEB UNIDADE DE RIO PRETO;3549805;653.9303225806451;62.0;184.0;5.0;0.8264;Poliedro
31351725;COLEGUIUM - UNIDADE OURO PRETO INTEGRAL;3106200;746.2813333333332;30.0;85.0;1.0;0.8263;Poliedro
33178879;COLEGIO ALFA CEM BILINGUE;3304557;696.2688888888888;27.0;89.0;3.0;0.8263;Poliedro
31145734;COLEGIO FRANCISCANO REGINA PACIS;3167202;653.7644;50.0;170.0;5.0;0.8261;Poliedro
35136931;AGOSTINIANO MENDEL COLEGIO;3550308;695.7206106870228;262.0;987.0;3.0;0.826;Poliedro
29094046;ESCOLA CASTRO ALVES SC LTDA;2910800;668.7646153846155;13.0;67.0;4.0;0.8256;Poliedro
31170402;COL MARISTA CHAMPAGNAT;3170206;648.3222222222222;18.0;112.0;5.0;0.8254;Poliedro
43108423;COLEGIO PROVINCIA DE SAO PEDRO;4314902;641.7426086956522;46.0;177.0;5.0;0.825;Poliedro
35132007;ANTARES COLEGIO;3501608;674.7797037037037;45.0;159.0;3.0;0.8243;Poliedro
31349720;FIBONACCI COLEGIO;3131307;746.5208333333334;48.0;206.0;2.0;0.824;Poliedro
35113256;DIVINA PROVIDENCIA ESCOLA;3525904;659.2099166666667;80.0;249.0;5.0;0.8237;Poliedro
35103433;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAULISTA;3550308;653.2471987480437;213.0;604.0;5.0;0.8237;Poliedro
33176760;CENTRO EDUCACIONAL DA LAGOA;3304557;652.2024390243902;41.0;85.0;4.0;0.8234;Poliedro
33064032;ESCOLA ALEMA CORCOVADO - EXPERIMENTAL;3304557;641.4553968253969;42.0;228.0;5.0;0.8233;Poliedro
52053121;COLEGIO DINAMICO;5211909;646.450925925926;36.0;163.0;5.0;0.8232;Poliedro
33116784;COLEGIO IGLESIAS;3304557;693.2199999999999;12.0;32.0;3.0;0.8231;Poliedro
35137170;COLEGIO ANGLO ALANTE SAO JOSE DOS CAMPOS;3549904;653.0790810810811;185.0;654.0;5.0;0.8229;Poliedro
31350664;COLEGIO BERNOULLI;3106200;734.6394871794871;312.0;317.0;2.0;0.8227;Poliedro
33124418;COLEGIO QI - TIJUCA;3304557;651.9442105263158;57.0;184.0;4.0;0.8221;Poliedro
33139881;COLEGIO ATLANTICO MACAE;3302403;676.8360975609755;41.0;178.0;3.0;0.822;Poliedro
52104532;COLEGIO FAMILIA DE NAZARE;5208707;652.9418181818181;11.0;45.0;5.0;0.8218;Poliedro
35007592;COLEGIO ETAPA VILA MASCOTE;3550308;691.7713513513514;74.0;288.0;3.0;0.8214;Poliedro
52020320;COLEGIO COUTO MAGALHAES;5201108;647.4735294117646;34.0;219.0;5.0;0.8214;Poliedro
21095752;ESCOLA SANTA TERESINHA;2105302;663.3888461538462;52.0;240.0;3.0;0.8209;Poliedro
35140338;MAGNO COLEGIO;3550308;677.8885232067511;79.0;313.0;4.0;0.8209;Poliedro
21290229;RF ENSINO MEDIO LTDA;2111300;685.6965018315018;182.0;469.0;3.0;0.8203;Poliedro
23269316;MASTER SUL COLEGIO;2304400;647.2314414414415;111.0;443.0;5.0;0.8203;Poliedro
35113335;NOSSA SENHORA AUXILIADORA INSTITUTO;3503307;666.6016000000001;25.0;103.0;4.0;0.8201;Poliedro
31096261;COL MARISTA SAO JOSE;3143302;651.5623443223443;91.0;248.0;4.0;0.82;Poliedro
42020530;ASSOCIACAO EDUCACIONAL LUTERANA BOM JESUS IELUSC;4209102;652.3418348623853;218.0;810.0;5.0;0.82;Poliedro
24085634;CENTRO EDUCACIONAL MASTER;2408102;674.9399999999999;13.0;68.0;3.0;0.8193;Poliedro
26033909;PLENUS COLEGIO E CURSO;2611101;676.3259895833334;128.0;431.0;2.0;0.8193;Poliedro
31367672;COLEGIO ELITE MASTER;3167202;688.6693103448276;58.0;211.0;3.0;0.8188;Poliedro
31005614;COLEGIO SANTA MARIA MINAS - UNIDADE CORACAO EUCARISTICO;3106200;652.0127642276423;82.0;262.0;5.0;0.8185;Poliedro
27224821;ALTERNATIVA ESCOLA DE EDUCACAO BASICA;2700300;665.9827692307692;65.0;199.0;4.0;0.8184;Poliedro
42164702;COC ITAJAI;4208203;662.138947368421;19.0;114.0;3.0;0.8184;Poliedro
43105068;COLEGIO SANTA INES;4314902;646.5765027322404;61.0;201.0;5.0;0.8182;Poliedro
31062235;INST DE EDUC E ENS POUSO ALEGRE;3152501;656.1365714285714;35.0;112.0;4.0;0.818;Poliedro
24057061;COLEGIO EXECUTIVO LTDA;2408102;646.538;20.0;83.0;5.0;0.8179;Poliedro
33135827;COLEGIO E CURSO PENSI;3304557;740.6806451612903;31.0;316.0;2.0;0.8178;Poliedro
53016726;UNICO EDUCACIONAL;5300108;687.862625;320.0;885.0;3.0;0.8177;Poliedro
31223883;COLEGIO ATENAS PASSOS;3147907;665.362;20.0;105.0;4.0;0.8176;Poliedro
41032039;MAXI C - EI EF;4113700;651.8241666666667;80.0;289.0;5.0;0.8175;Poliedro
35802578;COLEGIO ARBOS - UNIDADE SAO BERNARDO DO CAMPO;3548708;687.3654545454546;33.0;171.0;3.0;0.8171;Poliedro
