codigo_escola;NO_ENTIDADE;codigo_municipio;rank_municipio;n_escolas_confiaveis_municipio;segmento_comercial;rede_propria_poliedro;enem_media_geral;qtd_participantes_enem;indice_infra;QT_MAT_MED;score_destaque;produto_alvo;enem_media_geral_2024;qtd_participantes_enem_2024;enem_media_2anos;delta_enem_2025_2024;cidade;UF;score_priorizacao_cidade;distrito;LATITUDE;LONGITUDE;cep;bairro;granularidade_geo;renda_mediana_responsavel;renda_categoria;sistema_ensino_identificado;confianca;ja_cliente_poliedro_qualquer_marca
21092419;COLEGIO ADVENTISTA DE IMPERATRIZ;2105302;8,0;11;Outras posições;False;595,4685000000001;40,0;3,0;167,0;0,513;Polígono;603,2042105263158;38,0;599,2371794871794;-7,735710526315756;Imperatriz;MA;0,4802;Imperatriz;-5,516492551;-47,4886782;65907330;NOVA IMPERATRIZ;nao_aplicavel;1215,0;Baixa (< R$ 1.800);Não pesquisado ainda;nao_pesquisado;False
26075474;COLEGIO SANTA SOFIA;2606002;2,0;4;Desafiante (2º-5º local);False;590,1277333333334;75,0;5,0;261,0;0,513;Polígono;605,5259154929577;71,0;597,6158904109589;-15,398182159624298;Garanhuns;PE;0,236;Garanhuns;-8,89020022;-36,49179362;55295060;SANTO ANTÔNIO;nao_aplicavel;1900,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
33075581;SANTA MONICA REDE DE ENSINO - CASCADURA;3304557;155,0;344;Outras posições;False;589,628275862069;58,0;4,0;225,0;0,513;Polígono;600,8025;48,0;594,6883018867925;-11,174224137930992;Rio de Janeiro;RJ;0,8408;Rio de Janeiro;-22,88062;-43,32321;21380320;CASCADURA;bairro;2000,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
35121150;SEPROSIC INSTITUTO BARONEZA DE REZENDE;3538709;14,0;25;Outras posições;False;602,525945945946;37,0;3,0;113,0;0,512;Polígono;637,2672463768116;23,0;615,8434444444446;-34,741300430865635;Piracicaba;SP;0,8238;Piracicaba;-22,7128748;-47,6557299;13405121;NOVA PIRACICABA;nao_aplicavel;5000,0;Alta (≥ R$ 5.000);Não pesquisado ainda;nao_pesquisado;False
26121514;COLEGIO DE SAO JOSE;2611606;42,0;76;Outras posições;False;586,3809523809524;63,0;5,0;222,0;0,511;Polígono;583,2242857142858;42,0;585,1182857142857;3,156666666666638;Recife;PE;0,9162;Recife;-8,057348;-34,88912;50060002;BOA VISTA;nao_aplicavel;3600,0;Média-Alta (R$ 3.000-4.999);Não pesquisado ainda;nao_pesquisado;False
53019296;COL IDEAL UNIDADE ASA NORTE;5300108;66,0;117;Outras posições;False;589,8651612903226;31,0;5,0;134,0;0,511;Polígono;617,6460465116279;43,0;606,0081081081081;-27,78088522130531;Brasília;DF;0,9278;Brasília;;;70790162;ASA NORTE;nao_aplicavel;3000,0;Média-Alta (R$ 3.000-4.999);Não pesquisado ainda;nao_pesquisado;False
35107116;NOSSA SENHORA DAS GRACAS ESCOLA;3550308;184,0;516;Outras posições;False;599,788787878788;44,0;4,0;164,0;0,511;Polígono;594,0044927536233;46,0;596,8323703703704;5,784295125164704;São Paulo;SP;0,8116;Jabaquara;-23,64821638;-46,63358552;4319090;CIDADE VARGAS;distrito;2750,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
27034844;COLEGIO DE SAO JOSE;2704302;18,0;63;Outras posições;False;589,7825806451613;31,0;5,0;103,0;0,511;Polígono;597,7622988505747;29,0;593,6394444444445;-7,979718205413405;Maceió;AL;0,6386;Maceió;-9,662863;-35,74236;57020020;CENTRO;nao_aplicavel;2424,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
35111648;COLEGIO MERE MARIE THEODORE VOIRON;3523909;8,0;9;Outras posições;False;592,83;20,0;5,0;106,0;0,51;Polígono;585,3633333333333;28,0;588,4744444444444;7,466666666666697;Itu;SP;0,6792;Itu;-23,26813466;-47,29960355;13300200;CENTRO;nao_aplicavel;2200,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
41029526;ADVENTISTA C-EI EF M;4113700;13,0;24;Outras posições;False;589,7393548387096;31,0;5,0;173,0;0,51;Polígono;601,3152380952381;35,0;595,8780808080808;-11,575883256528527;Londrina;PR;0,8372;Londrina;-23,29798593;-51,18982455;86070710;JARDIM SHANGRI-LA A;nao_aplicavel;2500,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
22146199;UNIDADE ESCOLAR SAO LUIZ GONZAGA DIOCESANO MEDIO;2207702;6,0;11;Outras posições;False;602,0039285714286;56,0;3,0;183,0;0,509;Polígono;612,2811111111112;54,0;607,0490909090909;-10,2771825396826;Parnaíba;PI;0,4866;Parnaíba;;;64200500;CENTRO;nao_aplicavel;2500,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
15539962;INSTITUTO DE EDUCACAO BETEL;1502400;6,0;11;Outras posições;False;588,735;32,0;4,0;155,0;0,509;Polígono;586,224;25,0;587,6336842105263;2,5109999999999677;Castanhal;PA;0,4048;Castanhal;-1,290581;-47,93644;68742310;CRISTO REDENTOR;nao_aplicavel;1212,0;Baixa (< R$ 1.800);Não pesquisado ainda;nao_pesquisado;False
42099536;CENTRO EDUCACIONAL RODA PIAO;4211900;5,0;9;Desafiante (2º-5º local);False;602,1912280701754;38,0;2,0;123,0;0,509;Polígono;;;602,1912280701754;;Palhoça;SC;0,5957;Palhoça;-27,6495347;-48,6705216;88130290;CENTRO;nao_aplicavel;2500,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
31309966;ESCOLA ATHENAS;3170206;16,0;21;Outras posições;False;592,8103267973856;51,0;4,0;257,0;0,508;Polígono;599,8753846153846;52,0;596,3771521035599;-7,065057817998991;Uberlândia;MG;0,8643;Uberlândia;-18,9379;-48,30714;38413165;PLANALTO;nao_aplicavel;2000,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
24059293;INSTITUTO BRASIL;2408102;26,0;48;Outras posições;False;592,7341666666667;24,0;4,0;100,0;0,508;Polígono;598,7772222222222;36,0;596,3600000000001;-6,0430555555554974;Natal;RN;0,8531;Natal;-5,870506;-35,23068;59067370;PITIMBU;nao_aplicavel;3600,0;Média-Alta (R$ 3.000-4.999);Não pesquisado ainda;nao_pesquisado;False
35154404;OBJETIVO DO LITORAL CENTRO EDUCACIONAL UNIDADE VI;3548500;14,0;32;Outras posições;False;604,863870967742;62,0;3,0;231,0;0,508;Polígono;622,8069444444444;48,0;612,6935757575758;-17,943073476702466;Santos;SP;0,8189;Santos;-23,98615759;-46,29886187;11030220;PONTA DA PRAIA;nao_aplicavel;5000,0;Alta (≥ R$ 5.000);Não pesquisado ainda;nao_pesquisado;False
23265892;PROVECTO COLEGIO;2304400;49,0;117;Outras posições;False;591,8614942528736;58,0;4,0;217,0;0,507;Polígono;592,820350877193;57,0;592,3367536231884;-0,9588566243194236;Fortaleza;CE;0,8208;Fortaleza;-3,793092;-38,56967;60711035;MARAPONGA;nao_aplicavel;2424,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
33178518;CENTRO DE INTEGRACAO OBJETIVO - CIOB;3301702;5,0;22;Desafiante (2º-5º local);False;601,7082857142857;70,0;3,0;287,0;0,507;Polígono;617,5591666666667;64,0;609,278855721393;-15,850880952380976;Duque de Caxias;RJ;0,3882;Duque de Caxias;;;25260000;CHACARAS ARCAMPO;nao_aplicavel;1300,0;Baixa (< R$ 1.800);Não pesquisado ainda;nao_pesquisado;False
29471583;COLEGIO OMEGA;2927408;38,0;90;Outras posições;False;592,2932307692307;65,0;5,0;188,0;0,506;Polígono;620,5262857142858;35,0;602,1748;-28,233054945055077;Salvador;BA;0,7909;Salvador;;;41600590;STELLA MARIS;nao_aplicavel;5001,0;Alta (≥ R$ 5.000);Não pesquisado ainda;nao_pesquisado;False
42068606;COLEGIO ADVENTISTA DE ITAJAI;4208203;5,0;10;Desafiante (2º-5º local);False;588,9641176470587;34,0;5,0;258,0;0,506;Polígono;593,2729487179487;52,0;591,569457364341;-4,308831070889937;Itajaí;SC;0,7459;Itajaí;-26,90976833;-48,66447333;88303000;CENTRO;nao_aplicavel;5000,0;Alta (≥ R$ 5.000);Não pesquisado ainda;nao_pesquisado;False
35167411;VINICIUS DE MORAES COLEGIO;3550308;187,0;516;Outras posições;False;613,2379310344828;29,0;1,0;134,0;0,506;Polígono;608,705806451613;31,0;610,8963333333334;4,532124582869869;São Paulo;SP;0,8116;Freguesia do Ó;-23,47964;-46,67472;2763000;JARDIM CACHOEIRA;distrito;2500,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
33184453;COLEGIO ADVENTISTA DE NOVA IGUACU;3303500;4,0;33;Desafiante (2º-5º local);False;597,4300000000001;42,0;3,0;241,0;0,506;Polígono;589,9626666666667;45,0;593,5675862068966;7,467333333333386;Nova Iguaçu;RJ;0,4054;Nova Iguaçu;;;26255510;DA LUZ;nao_aplicavel;2424,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
23065893;BATISTA SANTOS DUMONT COL;2304400;50,0;117;Outras posições;False;581,255145631068;103,0;5,0;292,0;0,506;Polígono;586,4276793248945;79,0;583,5003663003664;-5,172533693826495;Fortaleza;CE;0,8208;Fortaleza;-3,7387004;-38,4954534;60150150;ALDEOTA;nao_aplicavel;8000,0;Alta (≥ R$ 5.000);Não pesquisado ainda;nao_pesquisado;False
29093490;COLEGIO ANISIO TEIXEIRA;2910800;12,0;21;Outras posições;False;588,8467647058824;136,0;5,0;516,0;0,506;Polígono;582,78609375;128,0;585,9082575757576;6,060670955882415;Feira de Santana;BA;0,6655;Feira de Santana;-12,25803;-38,95248;44075495;PONTO CENTRAL;nao_aplicavel;2000,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
31018767;COLEGIO VICENTINO IMACULADA CONCEICAO;3105608;5,0;5;Desafiante (2º-5º local);False;588,7731851851852;45,0;5,0;149,0;0,505;Polígono;619,0397916666667;32,0;601,3515151515152;-30,26660648148152;Barbacena;MG;0,5722;Barbacena;-21,21471534;-43,77357589;36202342;SÃO SEBASTIÃO;nao_aplicavel;1800,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
51036185;COLEGIO ISAAC NEWTON - CIN - MATUTINO E VESPERTINO;5103403;12,0;27;Outras posições;False;605,2626506024096;166,0;1,0;541,0;0,505;Polígono;604,0695698924732;186,0;604,6322159090909;1,1930807099364529;Cuiabá;MT;0,8046;Cuiabá;-15,59299;-56,08884;78008160;BAU;nao_aplicavel;4000,0;Média-Alta (R$ 3.000-4.999);Não pesquisado ainda;nao_pesquisado;False
35811683;ANGLO ITATIBA CURSO E COLEGIO;3523404;4,0;7;Desafiante (2º-5º local);False;612,5152542372881;59,0;1,0;185,0;0,505;Polígono;609,8578461538461;65,0;611,1222580645161;2,6574080834419647;Itatiba;SP;0,675;Itatiba;-23,0273249;-46,8440201;13255669;NUCLEO RESIDENCIAL PORTO SEGURO;nao_aplicavel;2500,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
15572005;COLEGIO INTELECTUAL;1500800;6,0;22;Outras posições;False;585,2805882352941;68,0;5,0;167,0;0,504;Polígono;598,0083333333333;60,0;591,24671875;-12,727745098039236;Ananindeua;PA;0,4631;Ananindeua;-1,363529345;-48,40568528;67133090;CIDADE NOVA;nao_aplicavel;1300,0;Baixa (< R$ 1.800);Não pesquisado ainda;nao_pesquisado;False
15585689;COLEGIOSEIMA;1501402;27,0;65;Outras posições;False;596,7722222222222;36,0;3,0;105,0;0,503;Polígono;612,8118181818182;22,0;602,8562068965518;-16,039595959596;Belém;PA;0,6935;Belém;-1,3524066;-48,4670089;66825240;TAPANA;nao_aplicavel;1212,0;Baixa (< R$ 1.800);Não pesquisado ainda;nao_pesquisado;False
50007904;MABE MODERNA ASSOCIACAO BRASILEIRA DE ENSINO MEDIO LTDA;5002704;22,0;31;Outras posições;False;588,451158392435;141,0;5,0;508,0;0,503;Polígono;602,7146206896551;145,0;595,682634032634;-14,263462297220144;Campo Grande;MS;0,789;Campo Grande;-20,4672701;-54,6140304;79002081;CENTRO;nao_aplicavel;6000,0;Alta (≥ R$ 5.000);Não pesquisado ainda;nao_pesquisado;False
35109496;SAO PIO X INSTITUTO;3534401;11,0;31;Outras posições;False;601,1951724137931;29,0;3,0;100,0;0,503;Polígono;622,2664516129033;31,0;612,082;-21,071279199110226;Osasco;SP;0,6495;Osasco;-23,5305348;-46,8163427;6186230;VILA QUITAUNA;nao_aplicavel;2300,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
43041639;COLEGIO MURIALDO - CAXIAS DO SUL;4305108;10,0;12;Outras posições;False;585,0679710144927;46,0;5,0;266,0;0,503;Polígono;617,4109941520468;57,0;602,9665372168284;-32,34302313755404;Caxias do Sul;RS;0,7797;Caxias do Sul;-29,1631;-51,17891;95020260;CENTRO;nao_aplicavel;3500,0;Média-Alta (R$ 3.000-4.999);Não pesquisado ainda;nao_pesquisado;False
41354869;COLEGIO ELITE SAO JOSE DOS PINHAIS CENTRO - EDUCACAO INFANTIL - ENSINO FUNDAMENTAL E ENSINO MEDIO;4125506;3,0;8;Desafiante (2º-5º local);False;592,0493693693694;74,0;4,0;229,0;0,503;Polígono;576,4456;50,0;585,7575268817204;15,603769369369388;São José dos Pinhais;PR;0,4857;São José dos Pinhais;-25,52683913;-49,20147889;83040210;CIDADE JARDIM;nao_aplicavel;3000,0;Média-Alta (R$ 3.000-4.999);Não pesquisado ainda;nao_pesquisado;False
43107877;INSTITUTO DE EDUCACAO SAO FRANCISCO;4314902;44,0;61;Outras posições;False;585,0329577464789;71,0;5,0;295,0;0,503;Polígono;572,8966013071895;51,0;579,9595628415301;12,136356439289443;Porto Alegre;RS;0,9276;Porto Alegre;-30,01256;-51,0974;91180001;RUBEM BERTA;nao_aplicavel;1800,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
41569938;ELITE TALES DE MILETO EI EF M;4119905;7,0;14;Outras posições;False;601,1388888888889;36,0;3,0;145,0;0,503;Polígono;616,7702222222222;30,0;608,2440404040404;-15,63133333333326;Ponta Grossa;PR;0,5848;Ponta Grossa;-25,09470833;-50,11418167;84031050;UVARANAS;nao_aplicavel;2300,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
41023960;ANGLO MARINGA CEF M;4115200;13,0;21;Outras posições;False;595,1320634920635;42,0;4,0;182,0;0,502;Polígono;602,7358139534883;43,0;598,9786666666666;-7,603750461424852;Maringá;PR;0,7882;Maringá;-23,42256106;-51,94174183;87013190;ZONA 01;nao_aplicavel;3000,0;Média-Alta (R$ 3.000-4.999);Não pesquisado ainda;nao_pesquisado;False
11000252;COLEGIO SAPIENS - UNIDADE JARDIM AMERICA;1100205;7,0;13;Outras posições;False;594,9362962962963;45,0;4,0;125,0;0,501;Polígono;600,6541176470589;17,0;596,5040860215054;-5,71782135076262;Porto Velho;RO;0,5531;Porto Velho;-8,7508011;-63,9009256;76803728;SÃO JOÃO BOSCO;nao_aplicavel;5000,0;Alta (≥ R$ 5.000);Não pesquisado ainda;nao_pesquisado;False
53017030;COL IDEAL UNIDADE V;5300108;67,0;117;Outras posições;False;598,087311827957;93,0;4,0;383,0;0,501;Polígono;610,1114480874317;122,0;604,9103100775194;-12,02413625947463;Brasília;DF;0,9278;Brasília;-15,841185;-48,03732667;71929540;SUL (AGUAS CLARAS);nao_aplicavel;3000,0;Média-Alta (R$ 3.000-4.999);Não pesquisado ainda;nao_pesquisado;False
26116499;ESCOLA ANITA GONCALVES;2610707;2,0;16;Desafiante (2º-5º local);False;597,4761666666666;40,0;3,0;131,0;0,501;Polígono;609,0939393939393;33,0;602,7280365296803;-11,617772727272722;Paulista;PE;0,3961;Paulista;;;53443130;VILA TORRES GALVAO;nao_aplicavel;1245,0;Baixa (< R$ 1.800);Não pesquisado ainda;nao_pesquisado;False
41023897;COLEGIO ADVENTISTA DE MARINGA EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO;4115200;14,0;21;Outras posições;False;583,8965925925926;45,0;5,0;205,0;0,501;Polígono;569,5490697674419;43,0;576,8858712121212;14,34752282515069;Maringá;PR;0,7882;Maringá;-23,42706286;-51,94762935;87014110;ZONA 04;nao_aplicavel;3000,0;Média-Alta (R$ 3.000-4.999);Não pesquisado ainda;nao_pesquisado;False
27053997;SOCIEDADE DE EDUCACAO BASICA DE ALAGOAS LTDA;2704302;19,0;63;Outras posições;False;590,8521951219512;41,0;4,0;200,0;0,501;Polígono;582,5627118644068;59,0;585,9614;8,289483257544475;Maceió;AL;0,6386;Maceió;;;57052675;GRUTA DE LOURDES;nao_aplicavel;5000,0;Alta (≥ R$ 5.000);Não pesquisado ainda;nao_pesquisado;False
42130875;ALFA REDE DE ENSINO;4204202;9,0;9;Outras posições;False;590,6713888888889;24,0;4,0;102,0;0,5;Polígono;577,7082222222222;30,0;583,4696296296296;12,96316666666678;Chapecó;SC;0,7008;Chapecó;-27,1034667;-52,6215736;89802272;JARDIM ITÁLIA;nao_aplicavel;4000,0;Média-Alta (R$ 3.000-4.999);Não pesquisado ainda;nao_pesquisado;False
33119031;COL DIMITRI MARQUES LTDA;3304557;161,0;344;Outras posições;False;601,7914285714286;28,0;2,0;125,0;0,5;Polígono;;;601,7914285714286;;Rio de Janeiro;RJ;0,8408;Rio de Janeiro;;;23080430;CAMPO GRANDE;bairro;2000,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
42116643;COLEGIO ELITE SAO JOSE -EM;4216602;4,0;11;Desafiante (2º-5º local);False;594,8505641025641;65,0;4,0;235,0;0,5;Polígono;609,5919727891156;49,0;601,186783625731;-14,741408686551496;São José;SC;0,7122;São José;-27,55391499;-48,6210332;88113280;AREIAS;nao_aplicavel;3000,0;Média-Alta (R$ 3.000-4.999);Não pesquisado ainda;nao_pesquisado;False
31368385;COLEGIO APOGEU UNIDADE V;3152501;8,0;10;Outras posições;False;603,8129032258065;31,0;2,0;117,0;0,5;Polígono;623,7427083333333;32,0;613,9359788359789;-19,929805107526818;Pouso Alegre;MG;0,726;Pouso Alegre;-22,2336574;-45,9307653;37554201;FÁTIMA I;nao_aplicavel;2000,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
33187274;COLEGIO EUCARISTICO SANTO ANTONIO;3301009;11,0;16;Outras posições;False;600,4541666666667;24,0;3,0;118,0;0,5;Polígono;604,3666666666667;12,0;601,7583333333333;-3,912500000000023;Campos dos Goytacazes;RJ;0,6581;Campos dos Goytacazes;;;28080525;PARQUE SANTO ANTÔNIO;nao_aplicavel;1400,0;Baixa (< R$ 1.800);Não pesquisado ainda;nao_pesquisado;False
35126196;COLEGIO ANGLO JACAREI ENSINO MEDIO E PRE VESTIBULAR;3524402;4,0;12;Desafiante (2º-5º local);False;611,7268939393939;88,0;1,0;287,0;0,5;Polígono;627,5815384615385;78,0;619,1766666666666;-15,854644522144554;Jacareí;SP;0,5667;Jacareí;-23,3049116;-45,9675959;12327300;CENTRO;nao_aplicavel;2400,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
31215830;INSTITUTO EDUCACIONAL SANTA AMELIA;3157807;3,0;5;Desafiante (2º-5º local);False;594,7898666666666;50,0;4,0;111,0;0,5;Polígono;592,3183333333333;24,0;593,9882882882882;2,4715333333333547;Santa Luzia;MG;0,2657;São Benedito;-19,7816524;-43,9249629;33110560;CONJUNTO CRISTINA B;nao_aplicavel;1500,0;Baixa (< R$ 1.800);Não pesquisado ainda;nao_pesquisado;False
22141197;CPI SISTEMA DE ENSINO;2211001;35,0;52;Outras posições;False;604,6514285714286;63,0;2,0;203,0;0,499;Polígono;608,1348;50,0;606,1927433628318;-3,483371428571445;Teresina;PI;0,7817;Teresina;-5,08618236;-42,79739624;64001560;FREI SERAFIM;nao_aplicavel;9000,0;Alta (≥ R$ 5.000);Não pesquisado ainda;nao_pesquisado;False
14006740;CLARETIANO-COLEGIO;1400100;3,0;9;Desafiante (2º-5º local);False;584,5932653061225;49,0;5,0;146,0;0,499;Polígono;587,3097674418605;43,0;585,8629347826087;-2,716502135737983;Boa Vista;RR;0,312;Boa Vista;2,829437321;-60,67170675;69305270;SÃO FRANCISCO;nao_aplicavel;3850,0;Média-Alta (R$ 3.000-4.999);Não pesquisado ainda;nao_pesquisado;False
35160441;PARAISO COLEGIO;3506003;8,0;20;Outras posições;False;600,3297777777777;45,0;3,0;137,0;0,499;Polígono;578,393;20,0;593,5799999999999;21,936777777777703;Bauru;SP;0,7441;Bauru;-22,328411;-49,0967325;17051090;VILA SOUTO;nao_aplicavel;2400,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
33150761;ESCOLA MENINO JESUS;3300704;5,0;12;Desafiante (2º-5º local);False;597,5358823529413;34,0;4,0;130,0;0,498;Polígono;600,568947368421;38,0;599,1366666666667;-3,033065015479792;Cabo Frio;RJ;0,601;Cabo Frio;-22,8791;-42,03275;28915000;JARDIM EXCELSIOR;nao_aplicavel;1900,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
11000350;COLEGIO ADVENTISTA DE PORTO VELHO;1100205;8,0;13;Outras posições;False;591,2902040816326;49,0;4,0;177,0;0,498;Polígono;589,5290666666667;50,0;590,4007407407407;1,7611374149659014;Porto Velho;RO;0,5531;Porto Velho;-8,7576788;-63,8747718;76820161;NOVA PORTO VELHO;nao_aplicavel;2400,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
23070064;FRANCISCO PEREIRA COLEGIO CONEGO;2304400;53,0;117;Outras posições;False;590,16;37,0;4,0;153,0;0,498;Polígono;622,1054545454546;33,0;605,2199999999999;-31,945454545454595;Fortaleza;CE;0,8208;Fortaleza;-3,832999;-38,484726;60840460;MESSEJANA;nao_aplicavel;1600,0;Baixa (< R$ 1.800);Não pesquisado ainda;nao_pesquisado;False
23082585;COLEGIO SEBASTIAO DE ABREU;2307700;1,0;4;Líder local;False;600,1731531531532;37,0;3,0;133,0;0,498;Polígono;614,288;30,0;606,4932338308458;-14,11484684684683;Maranguape;CE;0,123;Maranguape;-3,896967;-38,68617;61940080;CENTRO;nao_aplicavel;1212,0;Baixa (< R$ 1.800);Não pesquisado ainda;nao_pesquisado;False
35127115;OBJETIVO CENTRO EDUCACIONAL UNIDADE DE SAO CAETANO DO SUL;3548807;8,0;10;Outras posições;False;603,1361111111112;36,0;3,0;194,0;0,498;Polígono;634,0387878787878;33,0;617,915652173913;-30,902676767676667;São Caetano do Sul;SP;0,8753;São Caetano do Sul;-23,62507336;-46,57272206;9530460;CERAMICA;nao_aplicavel;4500,0;Média-Alta (R$ 3.000-4.999);Não pesquisado ainda;nao_pesquisado;False
35130758;CRUZEIRO DO SUL COLEGIO UNIDADE II;3550308;193,0;516;Outras posições;False;587,2187733333333;125,0;5,0;543,0;0,498;Polígono;579,6505513784462;133,0;583,3173255813954;7,568221954887122;São Paulo;SP;0,8116;Vila Jacuí;-23,4992286;-46,452632;8060070;VILA JACUI;distrito;1800,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
35135057;EXATO COLEGIO;3550308;194,0;516;Outras posições;False;594,2533333333333;45,0;4,0;137,0;0,497;Polígono;594,3565853658537;41,0;594,3025581395349;-0,1032520325203449;São Paulo;SP;0,8116;Cidade Dutra;-23,70304333;-46,70167667;4777000;INTERLAGOS;distrito;2000,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
24080411;COLEGIO FENIX;2403251;8,0;13;Outras posições;False;591,0732258064517;62,0;4,0;221,0;0,497;Polígono;586,2901176470589;85,0;588,3074829931974;4,783108159392782;Parnamirim;RN;0,7723;Parnamirim;-5,927990125;-35,27002109;59143275;VALE DO SOL;nao_aplicavel;1950,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
41063368;COLEGIO SAGRADO CORACAO DE JESUS;4119905;8,0;14;Outras posições;False;587,1522222222222;36,0;5,0;166,0;0,497;Polígono;591,6466666666666;27,0;589,0784126984128;-4,494444444444412;Ponta Grossa;PR;0,5848;Ponta Grossa;-25,08326674;-50,18851835;84053010;NOVA RÚSSIA;nao_aplicavel;2300,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
31193020;COLEGIO JOAO CALVINO;3119401;3,0;3;Desafiante (2º-5º local);False;594,2047058823529;34,0;4,0;120,0;0,497;Polígono;613,86;21,0;601,7094545454545;-19,655294117647145;Coronel Fabriciano;MG;0,2326;Coronel Fabriciano;-19,52304437;-42,63026527;35170058;CENTRO;nao_aplicavel;2378,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
29024595;COLEGIO VALE DO SAO FRANCISCO;2918407;1,0;4;Líder local;False;604,2756097560975;82,0;2,0;330,0;0,496;Polígono;620,4526984126985;63,0;611,304275862069;-16,177088656600972;Juazeiro;BA;0,2335;Juazeiro;;;48902300;COUNTRY CLUB;nao_aplicavel;5000,0;Alta (≥ R$ 5.000);Não pesquisado ainda;nao_pesquisado;False
35290452;OBJETIVO DO LITORAL CENTRO EDUCACIONAL UNIDADE VIII;3551009;1,0;10;Líder local;False;610,8383908045977;29,0;1,0;103,0;0,495;Polígono;625,3537931034483;29,0;618,096091954023;-14,515402298850631;São Vicente;SP;0,3903;São Vicente;-23,9698168;-46,3730621;11320000;CENTRO;nao_aplicavel;3000,0;Média-Alta (R$ 3.000-4.999);Não pesquisado ainda;nao_pesquisado;False
29446767;ESCOLA BAHIANA DE CIENCIA E TECNOLOGIA;2927408;39,0;90;Outras posições;False;583,8312121212122;44,0;5,0;156,0;0,495;Polígono;588,2637209302326;43,0;586,0219923371648;-4,432508809020419;Salvador;BA;0,7909;Salvador;-12,9682556;-38,4379441;41720000;IMBUÍ;nao_aplicavel;5000,0;Alta (≥ R$ 5.000);Não pesquisado ainda;nao_pesquisado;False
35103342;BONI CONSILII INSTITUTO EDUCACAO;3550308;197,0;516;Outras posições;False;599,7713333333334;30,0;3,0;127,0;0,494;Polígono;610,3466666666667;24,0;604,4714814814814;-10,575333333333331;São Paulo;SP;0,8116;Santa Cecília;-23,5307986;-46,6509726;1202002;CAMPOS ELÍSEOS;distrito;5000,0;Alta (≥ R$ 5.000);Não pesquisado ainda;nao_pesquisado;False
35138575;REDE DECISAO UNIDADE RENOVACAO;3550308;198,0;516;Outras posições;False;607,0245;40,0;1,0;178,0;0,494;Polígono;610,6509803921568;51,0;609,056923076923;-3,62648039215685;São Paulo;SP;0,8116;Cursino;-23,6273379;-46,6199546;4154030;VILA SANTO ESTEFANO;distrito;3500,0;Média-Alta (R$ 3.000-4.999);Não pesquisado ainda;nao_pesquisado;False
35109848;SANTA CECILIA COLEGIO;3548500;15,0;32;Outras posições;False;586,5508843537415;49,0;5,0;308,0;0,494;Polígono;555,0719047619048;56,0;569,7620952380952;31,47897959183672;Santos;SP;0,8189;Santos;-23,9632881;-46,3220148;11045907;BOQUEIRAO;nao_aplicavel;5001,0;Alta (≥ R$ 5.000);Não pesquisado ainda;nao_pesquisado;False
35117705;SANTO ANTONIO COLEGIO;3534708;4,0;7;Desafiante (2º-5º local);False;599,4200000000001;37,0;3,0;164,0;0,493;Polígono;628,3980769230769;52,0;616,3510112359551;-28,978076923076856;Ourinhos;SP;0,5787;Ourinhos;-22,9835761;-49,8698244;19900011;CENTRO;nao_aplicavel;2000,0;Média (R$ 1.800-2.999);Não pesquisado ainda;nao_pesquisado;False
